時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm)
2019-03-12,嘉義縣,中埔,20.2,15.0,78,0.8,0.0
2019-03-13,嘉義縣,中埔,21.7,18.6,71,1.0,0.0
2019-03-14,嘉義縣,中埔,21.3,18.2,76,1.4,0.0
2019-03-15,嘉義縣,中埔,17.9,16.4,83,1.4,0.5
2019-03-16,嘉義縣,中埔,20.2,16.6,75,1.1,0.0
2019-03-17,嘉義縣,中埔,21.5,18.3,71,1.0,0.0
2019-03-18,嘉義縣,中埔,21.6,17.8,82,1.1,0.0
2019-03-19,嘉義縣,中埔,23.5,19.1,73,1.1,0.0
2019-03-20,嘉義縣,中埔,24.1,19.8,79,1.3,0.0
2019-03-21,嘉義縣,中埔,25.0,22.1,75,1.5,0.0
2019-03-22,嘉義縣,中埔,23.8,19.2,71,1.5,0.0
2019-03-23,嘉義縣,中埔,17.4,15.5,93,1.5,3.5
2019-03-24,嘉義縣,中埔,16.6,14.6,98,0.8,15.5
2019-03-25,嘉義縣,中埔,19.9,16.5,90,0.9,0.0
2019-03-26,嘉義縣,中埔,20.8,17.1,85,0.9,0.0
2019-03-27,嘉義縣,中埔,23.4,19.4,78,0.8,0.0
2019-03-28,嘉義縣,中埔,24.9,20.2,76,1.5,0.0
2019-03-29,嘉義縣,中埔,24.1,18.2,80,1.3,1.0
2019-03-30,嘉義縣,中埔,22.8,18.5,83,1.4,3.5
2019-03-31,嘉義縣,中埔,22.7,18.4,79,1.0,0.0
2019-04-1,嘉義縣,中埔,17.9,16.7,90,1.3,0.0
2019-04-2,嘉義縣,中埔,20.8,19.6,86,0.8,0.0
2019-04-3,嘉義縣,中埔,21.2,18.8,87,1.7,0.0
2019-04-4,嘉義縣,中埔,21.5,18.6,88,1.0,0.0
2019-04-5,嘉義縣,中埔,21.9,19.3,90,1.1,0.0
2019-04-6,嘉義縣,中埔,23.2,19.2,83,0.9,0.0
2019-04-7,嘉義縣,中埔,24.3,20.4,76,1.4,0.0
2019-04-8,嘉義縣,中埔,25.2,21.5,72,1.2,0.0
2019-04-9,嘉義縣,中埔,26.4,21.3,72,1.8,0.0
2019-04-10,嘉義縣,中埔,25.9,22.0,76,1.2,0.0
2019-04-11,嘉義縣,中埔,25.0,20.7,78,2.1,0.0
2019-04-12,嘉義縣,中埔,22.1,19.1,81,1.1,0.5
2019-04-13,嘉義縣,中埔,23.1,19.3,82,1.2,0.0
2019-04-14,嘉義縣,中埔,24.4,20.6,81,1.6,0.0
2019-04-15,嘉義縣,中埔,22.5,19.8,84,1.1,5.0
2019-04-16,嘉義縣,中埔,20.7,19.0,99,1.1,6.5
2019-04-17,嘉義縣,中埔,23.3,19.5,82,1.3,0.5
2019-04-18,嘉義縣,中埔,24.6,21.1,79,0.8,0.0
2019-04-19,嘉義縣,中埔,23.9,19.7,82,2.0,35.5
2019-04-20,嘉義縣,中埔,25.6,21.3,76,0.9,1.0
2019-04-21,嘉義縣,中埔,25.7,22.9,84,1.1,5.0
2019-04-22,嘉義縣,中埔,26.6,23.3,81,1.4,0.0
2019-04-23,嘉義縣,中埔,27.2,23.8,73,1.5,0.0
2019-04-24,嘉義縣,中埔,26.7,24.0,76,1.3,0.0
2019-04-25,嘉義縣,中埔,26.7,22.0,70,2.0,0.0
2019-04-26,嘉義縣,中埔,26.4,22.4,69,1.3,0.0
2019-04-27,嘉義縣,中埔,26.0,22.3,79,1.3,0.0
2019-04-28,嘉義縣,中埔,25.4,22.2,83,1.1,0.0
2019-04-29,嘉義縣,中埔,27.2,23.1,74,1.0,0.0
2019-04-30,嘉義縣,中埔,27.5,23.8,73,1.9,0.0
2019-05-1,嘉義縣,中埔,23.5,20.8,89,1.3,21.0
2019-05-2,嘉義縣,中埔,21.2,19.3,97,0.8,12.0
2019-05-3,嘉義縣,中埔,21.5,19.2,95,1.0,5.0
2019-05-4,嘉義縣,中埔,23.6,20.7,84,1.4,0.0
2019-05-5,嘉義縣,中埔,23.4,20.6,83,0.9,7.0
2019-05-6,嘉義縣,中埔,21.5,19.9,99,0.8,15.5
2019-05-7,嘉義縣,中埔,19.9,18.7,99,1.0,6.0
2019-05-8,嘉義縣,中埔,21.7,18.5,96,1.0,4.0
2019-05-9,嘉義縣,中埔,23.3,21.2,93,0.9,3.0
2019-05-10,嘉義縣,中埔,24.5,21.9,90,0.8,8.5
2019-05-11,嘉義縣,中埔,25.5,21.3,85,1.0,0.0
2019-05-12,嘉義縣,中埔,26.3,22.5,85,1.2,0.0
2019-05-13,嘉義縣,中埔,26.9,22.8,77,0.9,0.0
2019-05-14,嘉義縣,中埔,27.9,24.2,73,1.3,0.0
2019-05-15,嘉義縣,中埔,27.4,24.6,81,0.9,2.0
2019-05-16,嘉義縣,中埔,27.4,24.5,80,1.2,0.0
2019-05-17,嘉義縣,中埔,27.6,25.8,76,1.6,2.5
2019-05-18,嘉義縣,中埔,26.4,23.1,93,2.2,72.5
2019-05-19,嘉義縣,中埔,27.1,24.1,89,1.2,17.0
2019-05-20,嘉義縣,中埔,25.0,22.2,92,1.9,101.5
2019-05-21,嘉義縣,中埔,24.0,22.3,96,0.8,0.0
2019-05-22,嘉義縣,中埔,24.6,22.4,86,0.9,0.0
2019-05-23,嘉義縣,中埔,23.5,20.9,93,0.9,2.5
2019-05-24,嘉義縣,中埔,25.2,22.8,90,0.8,7.5
2019-05-25,嘉義縣,中埔,26.2,23.3,80,1.2,0.0
2019-05-26,嘉義縣,中埔,27.2,23.4,77,0.8,0.0
2019-05-27,嘉義縣,中埔,26.7,24.3,83,0.8,4.0
2019-05-28,嘉義縣,中埔,25.9,24.0,90,1.0,1.0
2019-05-29,嘉義縣,中埔,24.6,22.3,88,1.0,0.0
2019-05-30,嘉義縣,中埔,25.7,21.8,85,0.8,0.0
2019-05-31,嘉義縣,中埔,26.4,23.6,82,1.3,40.5
2019-06-1,嘉義縣,中埔,27.2,23.6,84,1.4,2.5
2019-06-2,嘉義縣,中埔,28.3,23.4,76,1.7,15.5
2019-06-3,嘉義縣,中埔,28.5,25.2,67,1.3,0.0
2019-06-4,嘉義縣,中埔,26.7,24.0,78,0.8,10.5
2019-06-5,嘉義縣,中埔,28.3,25.0,72,1.4,0.5
2019-06-6,嘉義縣,中埔,28.6,24.7,77,1.3,0.0
2019-06-7,嘉義縣,中埔,29.0,25.6,74,1.2,0.0
2019-06-8,嘉義縣,中埔,28.6,25.6,74,1.1,0.0
2019-06-9,嘉義縣,中埔,28.8,25.2,69,1.2,0.0
2019-06-10,嘉義縣,中埔,28.0,24.0,72,1.3,19.5
2019-06-11,嘉義縣,中埔,26.2,23.8,88,2.0,54.0
2019-06-12,嘉義縣,中埔,25.0,22.9,96,0.7,52.5
2019-06-13,嘉義縣,中埔,27.1,24.1,86,1.1,32.5
2019-06-14,嘉義縣,中埔,25.8,23.8,97,1.2,67.5
2019-06-15,嘉義縣,中埔,27.1,23.8,81,1.0,0.0
2019-06-16,嘉義縣,中埔,26.4,23.6,86,0.9,13.5
2019-06-17,嘉義縣,中埔,27.0,24.5,89,1.0,8.0
2019-06-18,嘉義縣,中埔,29.1,24.7,75,1.1,0.0
2019-06-19,嘉義縣,中埔,29.8,26.5,71,1.3,0.0
2019-06-20,嘉義縣,中埔,29.0,25.6,75,1.4,0.0
2019-06-21,嘉義縣,中埔,29.3,25.6,69,1.6,0.0
2019-06-22,嘉義縣,中埔,29.5,26.9,68,1.6,0.0
2019-06-23,嘉義縣,中埔,28.4,23.5,72,1.3,25.0
2019-06-24,嘉義縣,中埔,26.7,24.1,82,0.6,8.0
2019-06-25,嘉義縣,中埔,27.5,23.9,73,1.0,0.5
2019-06-26,嘉義縣,中埔,25.7,23.7,85,1.5,37.5
2019-06-27,嘉義縣,中埔,27.4,24.1,83,0.9,6.0
2019-06-28,嘉義縣,中埔,29.0,24.6,78,1.8,0.5
2019-06-29,嘉義縣,中埔,28.1,24.9,84,1.2,4.0
2019-06-30,嘉義縣,中埔,28.1,24.7,85,1.1,3.0
2019-07-1,嘉義縣,中埔,29.2,25.9,76,2.1,0.0
2019-07-2,嘉義縣,中埔,28.3,24.4,79,2.4,15.0
2019-07-3,嘉義縣,中埔,26.9,23.9,80,2.7,32.5
2019-07-4,嘉義縣,中埔,29.1,25.1,68,2.0,2.5
2019-07-5,嘉義縣,中埔,28.2,23.9,71,1.3,13.5
2019-07-6,嘉義縣,中埔,28.7,25.0,72,1.9,2.0
2019-07-7,嘉義縣,中埔,29.5,26.3,68,2.0,0.0
2019-07-8,嘉義縣,中埔,28.3,24.8,76,1.1,17.5
2019-07-9,嘉義縣,中埔,27.9,24.6,77,1.7,26.5
2019-07-10,嘉義縣,中埔,27.5,24.5,82,2.6,23.0
2019-07-11,嘉義縣,中埔,28.0,25.5,81,1.4,1.0
2019-07-12,嘉義縣,中埔,28.7,24.3,78,1.9,1.5
2019-07-13,嘉義縣,中埔,29.4,26.4,70,1.8,0.0
2019-07-14,嘉義縣,中埔,29.4,25.6,72,1.6,0.0
2019-07-15,嘉義縣,中埔,29.5,25.8,75,0.8,0.0
2019-07-16,嘉義縣,中埔,28.9,26.4,82,1.1,0.0
2019-07-17,嘉義縣,中埔,30.1,25.9,78,1.3,0.0
2019-07-18,嘉義縣,中埔,27.9,25.9,93,0.9,7.0
2019-07-19,嘉義縣,中埔,27.1,24.5,91,1.5,26.0
2019-07-20,嘉義縣,中埔,27.3,23.7,79,1.6,27.5
2019-07-21,嘉義縣,中埔,27.6,24.3,77,1.7,6.0
2019-07-22,嘉義縣,中埔,27.0,23.3,80,1.3,19.0
2019-07-23,嘉義縣,中埔,27.0,24.2,86,1.3,52.0
2019-07-24,嘉義縣,中埔,28.1,24.0,80,1.1,0.0
2019-07-25,嘉義縣,中埔,28.6,25.5,78,1.2,0.0
2019-07-26,嘉義縣,中埔,28.0,24.7,79,1.5,8.0
2019-07-27,嘉義縣,中埔,26.5,23.3,86,1.4,44.0
2019-07-28,嘉義縣,中埔,27.0,23.9,84,1.1,2.0
2019-07-29,嘉義縣,中埔,28.2,24.4,83,1.1,12.5
2019-07-30,嘉義縣,中埔,28.0,24.2,81,1.1,10.0
2019-07-31,嘉義縣,中埔,28.0,23.3,84,1.1,19.5
2019-08-1,嘉義縣,中埔,27.8,...,84,0.9,0.5
2019-08-2,嘉義縣,中埔,25.7,23.1,93,2.1,87.5
2019-08-3,嘉義縣,中埔,26.9,23.4,89,0.9,11.0
2019-08-4,嘉義縣,中埔,27.6,24.9,90,1.0,40.0
2019-08-5,嘉義縣,中埔,27.4,24.6,90,0.9,18.0
2019-08-6,嘉義縣,中埔,27.4,24.9,90,0.9,30.5
2019-08-7,嘉義縣,中埔,27.9,24.7,86,1.0,0.0
2019-08-8,嘉義縣,中埔,28.0,25.5,88,0.8,15.0
2019-08-9,嘉義縣,中埔,27.3,25.4,90,3.0,9.0
2019-08-10,嘉義縣,中埔,28.7,27.8,94,4.0,3.5
2019-08-11,嘉義縣,中埔,27.9,26.5,97,2.2,20.5
2019-08-12,嘉義縣,中埔,27.4,24.6,92,1.3,22.5
2019-08-13,嘉義縣,中埔,26.0,23.0,93,1.4,91.5
2019-08-14,嘉義縣,中埔,28.6,24.9,81,1.8,3.0
2019-08-15,嘉義縣,中埔,26.5,23.3,94,1.9,104.5
2019-08-16,嘉義縣,中埔,26.0,23.5,97,1.7,85.5
2019-08-17,嘉義縣,中埔,26.6,23.2,89,1.8,64.0
2019-08-18,嘉義縣,中埔,26.6,24.1,88,1.5,28.5
2019-08-19,嘉義縣,中埔,26.1,24.3,92,1.3,0.5
2019-08-20,嘉義縣,中埔,25.6,23.8,93,0.7,108.5
2019-08-21,嘉義縣,中埔,26.2,23.5,93,0.7,1.5
2019-08-22,嘉義縣,中埔,28.2,25.0,85,0.8,0.0
2019-08-23,嘉義縣,中埔,28.5,25.2,84,0.9,0.0
2019-08-24,嘉義縣,中埔,26.6,25.0,98,1.0,3.0
2019-08-25,嘉義縣,中埔,27.5,24.6,79,1.9,10.5
2019-08-26,嘉義縣,中埔,27.6,24.4,86,1.0,4.0
2019-08-27,嘉義縣,中埔,28.2,25.1,83,1.3,0.0
2019-08-28,嘉義縣,中埔,29.0,25.4,84,1.0,0.0
2019-08-29,嘉義縣,中埔,27.3,23.3,90,1.1,93.0
2019-08-30,嘉義縣,中埔,25.4,22.6,92,1.0,98.5
2019-08-31,嘉義縣,中埔,27.0,23.0,88,1.0,2.0
2019-09-1,嘉義縣,中埔,27.3,23.0,85,0.9,26.0
2019-09-2,嘉義縣,中埔,28.1,24.2,74,1.1,0.0
2019-09-3,嘉義縣,中埔,26.7,23.5,87,1.2,54.5
2019-09-4,嘉義縣,中埔,25.8,23.6,91,1.2,59.0
2019-09-5,嘉義縣,中埔,26.3,23.7,90,1.1,1.5
2019-09-6,嘉義縣,中埔,26.5,24.0,88,0.7,6.5
2019-09-7,嘉義縣,中埔,27.4,23.5,84,1.0,1.0
2019-09-8,嘉義縣,中埔,28.4,24.7,78,1.1,0.0
2019-09-9,嘉義縣,中埔,28.6,25.1,73,1.1,0.0
2019-09-10,嘉義縣,中埔,25.7,23.6,95,1.1,13.5
2019-09-11,嘉義縣,中埔,28.2,24.0,80,0.9,0.0
2019-09-12,嘉義縣,中埔,28.4,25.2,83,0.7,0.0
2019-09-13,嘉義縣,中埔,28.3,25.7,82,0.8,0.0
2019-09-14,嘉義縣,中埔,27.9,25.1,86,1.0,5.5
2019-09-15,嘉義縣,中埔,26.3,24.0,89,1.1,32.0
2019-09-16,嘉義縣,中埔,26.8,23.8,87,0.7,0.0
2019-09-17,嘉義縣,中埔,26.9,23.7,84,0.8,0.0
2019-09-18,嘉義縣,中埔,26.6,23.1,80,1.1,0.0
2019-09-19,嘉義縣,中埔,25.7,22.3,76,1.0,0.0
2019-09-20,嘉義縣,中埔,24.1,22.0,77,2.9,0.0
2019-09-21,嘉義縣,中埔,23.6,21.4,71,3.2,0.0
2019-09-22,嘉義縣,中埔,25.5,22.3,70,1.4,0.0
2019-09-23,嘉義縣,中埔,25.2,21.5,75,0.9,0.0
2019-09-24,嘉義縣,中埔,25.4,21.3,76,0.7,0.0
2019-09-25,嘉義縣,中埔,25.4,22.1,77,0.9,0.0
2019-09-26,嘉義縣,中埔,26.0,21.9,80,0.7,0.0
2019-09-27,嘉義縣,中埔,26.4,22.4,84,0.8,0.0
2019-09-28,嘉義縣,中埔,26.8,23.6,85,0.8,0.0
2019-09-29,嘉義縣,中埔,27.5,23.4,82,0.8,0.0
2019-09-30,嘉義縣,中埔,25.7,23.3,90,1.5,4.5
2019-10-1,嘉義縣,中埔,26.2,22.5,77,1.4,5.5
2019-10-2,嘉義縣,中埔,27.7,22.7,71,1.2,0.0
2019-10-3,嘉義縣,中埔,27.2,24.0,80,0.9,0.0
2019-10-4,嘉義縣,中埔,26.3,23.5,85,1.0,3.5
2019-10-5,嘉義縣,中埔,25.9,22.9,90,0.8,37.5
2019-10-6,嘉義縣,中埔,25.9,23.7,88,0.8,0.0
2019-10-7,嘉義縣,中埔,26.7,23.4,82,1.1,5.5
2019-10-8,嘉義縣,中埔,26.9,24.0,84,0.8,0.0
2019-10-9,嘉義縣,中埔,26.9,24.4,79,0.7,0.0
2019-10-10,嘉義縣,中埔,26.1,23.6,78,0.9,0.0
2019-10-11,嘉義縣,中埔,25.9,22.9,82,0.8,0.0
2019-10-12,嘉義縣,中埔,26.2,23.6,84,0.7,1.0
2019-10-13,嘉義縣,中埔,26.2,22.8,77,1.0,0.0
2019-10-14,嘉義縣,中埔,25.2,22.5,80,0.8,0.0
2019-10-15,嘉義縣,中埔,24.9,21.7,71,1.0,0.0
2019-10-16,嘉義縣,中埔,24.0,20.6,78,0.9,0.0
2019-10-17,嘉義縣,中埔,24.4,21.8,75,0.9,0.0
2019-10-18,嘉義縣,中埔,23.6,19.7,76,0.9,0.0
2019-10-19,嘉義縣,中埔,23.1,19.8,82,1.1,0.0
2019-10-20,嘉義縣,中埔,23.2,20.1,80,0.9,0.0
2019-10-21,嘉義縣,中埔,23.1,19.9,81,0.6,0.0
2019-10-22,嘉義縣,中埔,24.1,19.0,72,0.7,0.0
2019-10-23,嘉義縣,中埔,24.4,20.7,72,1.0,0.0
2019-10-24,嘉義縣,中埔,24.5,20.8,78,0.9,0.0
2019-10-25,嘉義縣,中埔,24.6,20.4,79,0.7,0.0
2019-10-26,嘉義縣,中埔,24.2,20.4,80,0.6,0.0
2019-10-27,嘉義縣,中埔,23.9,20.7,83,1.0,0.0
2019-10-28,嘉義縣,中埔,23.8,20.9,86,1.3,0.0
2019-10-29,嘉義縣,中埔,22.2,20.2,87,1.2,0.0
2019-10-30,嘉義縣,中埔,23.7,20.2,82,0.7,0.0
2019-10-31,嘉義縣,中埔,24.5,21.1,86,0.8,0.0
2019-11-1,嘉義縣,中埔,25.1,22.3,84,0.8,0.0
2019-11-2,嘉義縣,中埔,24.3,21.7,86,0.7,0.0
2019-11-3,嘉義縣,中埔,24.0,21.2,85,1.0,0.0
2019-11-4,嘉義縣,中埔,22.6,20.5,78,1.1,0.0
2019-11-5,嘉義縣,中埔,22.9,19.6,74,0.7,0.0
2019-11-6,嘉義縣,中埔,23.1,19.2,79,0.7,0.0
2019-11-7,嘉義縣,中埔,22.6,18.7,81,0.9,0.0
2019-11-8,嘉義縣,中埔,21.8,18.5,78,0.9,0.0
2019-11-9,嘉義縣,中埔,21.2,16.9,75,1.0,0.0
2019-11-10,嘉義縣,中埔,21.5,17.3,74,1.0,0.0
2019-11-11,嘉義縣,中埔,22.3,19.1,69,0.7,0.0
2019-11-12,嘉義縣,中埔,22.6,18.3,62,1.0,0.0
2019-11-13,嘉義縣,中埔,22.4,19.5,69,0.9,0.0
2019-11-14,嘉義縣,中埔,21.2,17.9,76,1.0,0.0
2019-11-15,嘉義縣,中埔,21.7,17.4,75,0.8,0.0
2019-11-16,嘉義縣,中埔,22.4,19.1,75,0.7,0.0
2019-11-17,嘉義縣,中埔,23.9,19.3,67,1.0,0.0
2019-11-18,嘉義縣,中埔,22.6,18.5,71,1.1,0.0
2019-11-19,嘉義縣,中埔,19.8,18.0,74,1.2,0.0
2019-11-20,嘉義縣,中埔,20.6,18.2,72,0.8,0.0
2019-11-21,嘉義縣,中埔,21.8,17.7,77,1.0,0.0
2019-11-22,嘉義縣,中埔,22.8,19.8,82,0.7,0.0
2019-11-23,嘉義縣,中埔,22.8,20.6,86,0.9,0.0
2019-11-24,嘉義縣,中埔,23.1,19.1,85,0.7,0.0
2019-11-25,嘉義縣,中埔,22.7,19.4,85,0.9,0.0
2019-11-26,嘉義縣,中埔,22.1,18.8,81,1.0,0.0
2019-11-27,嘉義縣,中埔,21.3,17.9,86,0.8,0.0
2019-11-28,嘉義縣,中埔,19.6,16.2,82,1.2,0.0
2019-11-29,嘉義縣,中埔,19.6,15.8,72,0.6,0.0
2019-11-30,嘉義縣,中埔,20.6,16.4,76,1.0,0.0
2019-12-1,嘉義縣,中埔,21.3,18.4,80,1.4,0.0
2019-12-2,嘉義縣,中埔,17.6,12.8,79,1.9,0.0
2019-12-3,嘉義縣,中埔,16.5,12.3,71,0.7,0.0
2019-12-4,嘉義縣,中埔,16.0,13.7,85,0.6,5.0
2019-12-5,嘉義縣,中埔,14.4,13.5,99,1.6,16.0
2019-12-6,嘉義縣,中埔,14.5,13.4,99,1.4,18.5
2019-12-7,嘉義縣,中埔,14.2,11.9,89,1.4,0.5
2019-12-8,嘉義縣,中埔,16.1,11.9,77,0.8,0.0
2019-12-9,嘉義縣,中埔,17.2,12.8,68,0.9,0.0
2019-12-10,嘉義縣,中埔,19.1,15.0,61,1.5,0.0
2019-12-11,嘉義縣,中埔,17.9,13.2,72,1.1,0.0
2019-12-12,嘉義縣,中埔,19.1,15.0,73,0.8,0.0
2019-12-13,嘉義縣,中埔,18.5,13.7,78,1.2,0.0
2019-12-14,嘉義縣,中埔,20.2,15.0,71,1.0,0.0
2019-12-15,嘉義縣,中埔,20.8,17.0,73,0.9,0.0
2019-12-16,嘉義縣,中埔,20.8,15.4,78,0.9,0.0
2019-12-17,嘉義縣,中埔,23.0,18.5,67,1.1,0.0
2019-12-18,嘉義縣,中埔,22.4,18.6,74,1.4,0.0
2019-12-19,嘉義縣,中埔,19.0,17.6,95,1.0,0.0
2019-12-20,嘉義縣,中埔,17.9,16.3,98,0.9,3.0
2019-12-21,嘉義縣,中埔,19.2,16.8,92,0.9,0.0
2019-12-22,嘉義縣,中埔,20.5,17.0,85,1.1,0.0
2019-12-23,嘉義縣,中埔,19.6,16.7,89,0.9,0.0
2019-12-24,嘉義縣,中埔,19.3,15.7,89,0.9,0.0
2019-12-25,嘉義縣,中埔,20.8,15.8,82,0.7,0.0
2019-12-26,嘉義縣,中埔,21.0,16.2,82,1.4,0.0
2019-12-27,嘉義縣,中埔,17.2,15.4,72,1.4,0.0
2019-12-28,嘉義縣,中埔,18.2,15.0,77,0.9,0.0
2019-12-29,嘉義縣,中埔,17.9,17.2,99,0.9,63.0
2019-12-30,嘉義縣,中埔,19.7,17.6,94,1.4,3.0
2019-12-31,嘉義縣,中埔,17.5,14.9,95,1.1,3.5
2019-01-1,嘉義縣,六腳,18.0,14.9,80,2.0,0.0
2019-01-2,嘉義縣,六腳,18.6,16.5,81,1.7,0.0
2019-01-3,嘉義縣,六腳,19.5,17.7,85,1.9,0.0
2019-01-4,嘉義縣,六腳,19.9,17.3,87,1.4,0.0
2019-01-5,嘉義縣,六腳,21.1,17.8,84,1.5,0.0
2019-01-6,嘉義縣,六腳,19.9,17.9,82,2.2,0.0
2019-01-7,嘉義縣,六腳,20.0,17.0,84,1.8,0.0
2019-01-8,嘉義縣,六腳,20.5,18.6,84,2.1,0.0
2019-01-9,嘉義縣,六腳,20.2,17.7,81,2.0,0.0
2019-01-10,嘉義縣,六腳,20.0,18.7,88,1.9,0.0
2019-01-11,嘉義縣,六腳,20.5,18.1,87,1.4,0.0
2019-01-12,嘉義縣,六腳,20.2,17.6,86,1.9,0.0
2019-01-13,嘉義縣,六腳,19.5,17.3,81,2.4,0.0
2019-01-14,嘉義縣,六腳,19.5,17.4,76,2.0,0.0
2019-01-15,嘉義縣,六腳,19.3,17.4,84,2.6,0.0
2019-01-16,嘉義縣,六腳,17.1,16.1,90,2.4,2.0
2019-01-17,嘉義縣,六腳,16.1,14.5,82,2.6,1.0
2019-01-18,嘉義縣,六腳,17.1,13.2,78,1.6,0.0
2019-01-19,嘉義縣,六腳,17.9,14.4,82,1.5,0.0
2019-01-20,嘉義縣,六腳,18.9,17.0,83,2.0,0.0
