時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm)
2019-03-6,桃園市,中壢,16.3,13.7,89,1.4,18.5
2019-03-7,桃園市,中壢,12.1,10.8,89,2.9,20.0
2019-03-8,桃園市,中壢,13.9,10.9,90,2.5,13.0
2019-03-9,桃園市,中壢,16.3,15.0,96,0.8,66.0
2019-03-10,桃園市,中壢,15.5,14.1,88,1.5,27.5
2019-03-11,桃園市,中壢,15.4,14.4,72,2.3,0.0
2019-03-12,桃園市,中壢,19.0,14.9,56,2.3,0.0
2019-03-13,桃園市,中壢,19.5,16.3,63,2.7,0.0
2019-03-14,桃園市,中壢,18.3,15.9,76,1.7,0.0
2019-03-15,桃園市,中壢,15.9,13.8,68,2.8,8.0
2019-03-16,桃園市,中壢,17.8,17.0,54,3.7,0.0
2019-03-17,桃園市,中壢,18.6,16.1,80,1.3,0.5
2019-03-18,桃園市,中壢,19.4,17.9,86,0.8,0.5
2019-03-19,桃園市,中壢,19.7,19.6,81,1.7,0.0
2019-03-20,桃園市,中壢,22.8,19.4,78,1.3,0.0
2019-03-21,桃園市,中壢,25.0,21.1,73,1.6,0.0
2019-03-22,桃園市,中壢,18.7,15.6,86,1.8,0.5
2019-03-23,桃園市,中壢,14.2,12.4,84,2.8,9.0
2019-03-24,桃園市,中壢,15.4,12.7,86,3.0,3.5
2019-03-25,桃園市,中壢,17.1,16.1,93,0.9,18.5
2019-03-26,桃園市,中壢,18.7,16.0,76,2.3,0.0
2019-03-27,桃園市,中壢,21.4,17.7,75,1.0,0.0
2019-03-28,桃園市,中壢,24.6,21.0,74,1.6,0.0
2019-03-29,桃園市,中壢,21.4,16.5,85,1.8,11.5
2019-03-30,桃園市,中壢,19.6,16.4,79,2.0,2.5
2019-03-31,桃園市,中壢,18.0,15.6,73,4.4,0.0
2019-04-1,桃園市,中壢,15.3,14.0,82,4.0,6.0
2019-04-2,桃園市,中壢,18.8,16.0,79,2.7,0.0
2019-04-3,桃園市,中壢,18.9,17.0,89,1.1,0.5
2019-04-4,桃園市,中壢,21.3,18.8,84,1.9,0.5
2019-04-5,桃園市,中壢,20.0,18.4,82,1.4,0.0
2019-04-6,桃園市,中壢,21.5,17.7,75,1.1,0.0
2019-04-7,桃園市,中壢,23.6,20.3,76,1.5,0.0
2019-04-8,桃園市,中壢,24.8,21.1,75,0.8,0.0
2019-04-9,桃園市,中壢,25.5,22.2,77,2.0,0.0
2019-04-10,桃園市,中壢,23.8,19.9,79,2.3,0.0
2019-04-11,桃園市,中壢,19.7,16.2,85,1.8,19.0
2019-04-12,桃園市,中壢,18.1,16.4,76,3.1,0.0
2019-04-13,桃園市,中壢,20.0,17.7,86,1.1,2.0
2019-04-14,桃園市,中壢,20.8,18.4,86,1.6,3.0
2019-04-15,桃園市,中壢,18.9,17.6,73,3.2,2.0
2019-04-16,桃園市,中壢,18.2,17.2,91,0.7,24.5
2019-04-17,桃園市,中壢,20.8,18.5,72,1.7,0.0
2019-04-18,桃園市,中壢,23.4,18.9,72,1.2,0.0
2019-04-19,桃園市,中壢,22.7,21.0,86,1.1,15.0
2019-04-20,桃園市,中壢,23.1,21.3,86,1.1,13.0
2019-04-21,桃園市,中壢,24.0,21.2,86,0.9,50.0
2019-04-22,桃園市,中壢,25.8,21.9,81,1.5,0.0
2019-04-23,桃園市,中壢,27.1,24.0,74,1.7,0.0
2019-04-24,桃園市,中壢,26.9,24.7,78,1.7,0.0
2019-04-25,桃園市,中壢,27.2,24.0,71,2.0,0.0
2019-04-26,桃園市,中壢,25.6,23.5,76,1.8,0.0
2019-04-27,桃園市,中壢,23.0,22.2,80,3.7,0.0
2019-04-28,桃園市,中壢,23.7,21.1,82,1.1,0.0
2019-04-29,桃園市,中壢,25.7,22.1,75,1.2,0.0
2019-04-30,桃園市,中壢,25.8,22.8,78,2.3,0.0
2019-05-1,桃園市,中壢,19.6,17.7,91,2.0,66.5
2019-05-2,桃園市,中壢,18.7,17.2,78,3.5,4.0
2019-05-3,桃園市,中壢,20.9,17.8,66,3.5,1.0
2019-05-4,桃園市,中壢,21.9,21.0,68,3.7,0.0
2019-05-5,桃園市,中壢,23.5,20.8,65,3.3,0.0
2019-05-6,桃園市,中壢,20.0,18.0,81,3.4,9.0
2019-05-7,桃園市,中壢,17.7,16.5,85,3.2,7.0
2019-05-8,桃園市,中壢,19.7,18.4,89,1.7,0.0
2019-05-9,桃園市,中壢,19.7,18.9,93,1.4,11.5
2019-05-10,桃園市,中壢,21.2,18.9,83,1.8,0.5
2019-05-11,桃園市,中壢,22.9,20.2,82,1.8,0.0
2019-05-12,桃園市,中壢,25.6,21.5,78,1.7,0.0
2019-05-13,桃園市,中壢,26.5,23.3,74,1.3,0.0
2019-05-14,桃園市,中壢,25.4,23.9,82,1.5,0.0
2019-05-15,桃園市,中壢,26.4,24.0,80,1.0,0.0
2019-05-16,桃園市,中壢,27.4,25.2,80,2.2,0.0
2019-05-17,桃園市,中壢,25.4,22.2,86,1.8,178.0
2019-05-18,桃園市,中壢,27.2,25.7,83,2.4,6.0
2019-05-19,桃園市,中壢,28.8,25.2,71,1.9,0.0
2019-05-20,桃園市,中壢,23.2,19.8,84,1.8,61.5
2019-05-21,桃園市,中壢,22.2,19.8,58,2.9,0.0
2019-05-22,桃園市,中壢,22.5,20.2,64,1.2,0.0
2019-05-23,桃園市,中壢,22.9,20.3,80,1.5,2.0
2019-05-24,桃園市,中壢,25.9,22.3,69,1.9,0.0
2019-05-25,桃園市,中壢,26.3,24.0,68,1.1,0.5
2019-05-26,桃園市,中壢,26.2,23.3,73,1.3,0.0
2019-05-27,桃園市,中壢,26.2,24.6,81,1.0,6.0
2019-05-28,桃園市,中壢,22.9,19.8,91,1.2,75.0
2019-05-29,桃園市,中壢,21.2,20.2,73,2.2,0.0
2019-05-30,桃園市,中壢,24.6,20.6,76,0.9,0.0
2019-05-31,桃園市,中壢,26.8,24.2,75,1.4,0.0
2019-06-1,桃園市,中壢,26.2,24.3,83,1.6,0.0
2019-06-2,桃園市,中壢,28.7,25.1,69,3.5,0.0
2019-06-3,桃園市,中壢,27.1,23.9,76,1.8,0.0
2019-06-4,桃園市,中壢,26.8,23.5,77,1.1,18.0
2019-06-5,桃園市,中壢,28.1,25.2,74,1.1,0.0
2019-06-6,桃園市,中壢,28.7,25.5,73,2.0,0.0
2019-06-7,桃園市,中壢,29.1,27.5,70,1.7,0.0
2019-06-8,桃園市,中壢,28.5,26.2,73,1.8,0.0
2019-06-9,桃園市,中壢,29.3,26.4,64,3.7,0.0
2019-06-10,桃園市,中壢,27.4,24.0,72,2.0,8.0
2019-06-11,桃園市,中壢,23.5,21.5,94,1.3,102.0
2019-06-12,桃園市,中壢,22.9,20.9,88,1.6,31.0
2019-06-13,桃園市,中壢,23.4,21.6,93,0.7,37.0
2019-06-14,桃園市,中壢,22.9,21.4,88,1.3,82.0
2019-06-15,桃園市,中壢,24.8,21.8,64,2.2,0.0
2019-06-16,桃園市,中壢,27.2,22.1,63,1.2,0.0
2019-06-17,桃園市,中壢,27.6,25.6,75,1.2,0.5
2019-06-18,桃園市,中壢,28.8,25.5,76,1.7,0.0
2019-06-19,桃園市,中壢,29.7,27.5,69,2.3,0.0
2019-06-20,桃園市,中壢,29.8,27.0,68,1.8,0.0
2019-06-21,桃園市,中壢,30.2,27.9,64,2.7,0.0
2019-06-22,桃園市,中壢,29.6,...,64,2.8,0.0
2019-06-23,桃園市,中壢,25.3,...,91,2.1,13.5
2019-06-24,桃園市,中壢,24.4,24.1,90,0.7,3.5
2019-06-25,桃園市,中壢,25.7,23.0,84,1.5,68.0
2019-06-26,桃園市,中壢,26.5,23.4,82,1.2,0.5
2019-06-27,桃園市,中壢,28.3,24.8,77,1.1,0.0
2019-06-28,桃園市,中壢,29.3,26.2,73,1.3,0.0
2019-06-29,桃園市,中壢,30.0,26.6,72,1.6,0.0
2019-06-30,桃園市,中壢,29.6,27.9,74,1.5,0.0
2019-07-1,桃園市,中壢,29.6,27.0,70,2.1,0.0
2019-07-2,桃園市,中壢,28.2,24.4,79,1.8,136.5
2019-07-3,桃園市,中壢,28.3,25.1,76,1.3,0.5
2019-07-4,桃園市,中壢,29.1,26.1,70,1.4,0.0
2019-07-5,桃園市,中壢,29.9,27.0,59,3.7,0.0
2019-07-6,桃園市,中壢,29.6,27.9,62,3.2,0.0
2019-07-7,桃園市,中壢,30.2,28.3,65,2.4,0.0
2019-07-8,桃園市,中壢,29.9,27.4,67,1.8,0.0
2019-07-9,桃園市,中壢,29.9,26.8,63,2.1,0.0
2019-07-10,桃園市,中壢,30.3,27.0,62,1.5,0.0
2019-07-11,桃園市,中壢,29.6,27.6,71,1.4,0.0
2019-07-12,桃園市,中壢,29.2,27.0,71,1.6,0.0
2019-07-13,桃園市,中壢,30.1,27.0,64,2.7,0.0
2019-07-14,桃園市,中壢,29.8,27.8,67,2.4,0.0
2019-07-15,桃園市,中壢,29.9,27.6,69,1.3,0.0
2019-07-16,桃園市,中壢,30.0,27.2,66,2.4,0.0
2019-07-17,桃園市,中壢,29.4,26.6,74,4.1,6.0
2019-07-18,桃園市,中壢,27.7,26.4,84,2.0,2.0
2019-07-19,桃園市,中壢,29.5,25.4,74,2.4,5.5
2019-07-20,桃園市,中壢,30.5,28.1,65,1.5,0.0
2019-07-21,桃園市,中壢,28.7,24.9,73,1.4,0.0
2019-07-22,桃園市,中壢,27.1,23.3,80,1.4,44.0
2019-07-23,桃園市,中壢,27.4,24.4,77,1.3,0.0
2019-07-24,桃園市,中壢,29.0,25.0,71,1.5,0.0
2019-07-25,桃園市,中壢,29.6,26.9,70,1.6,0.0
2019-07-26,桃園市,中壢,30.1,27.2,69,1.5,0.0
2019-07-27,桃園市,中壢,28.2,24.5,73,1.1,17.0
2019-07-28,桃園市,中壢,28.6,26.1,73,0.9,0.5
2019-07-29,桃園市,中壢,29.2,26.7,73,1.1,0.0
2019-07-30,桃園市,中壢,29.6,27.1,75,1.1,0.0
2019-07-31,桃園市,中壢,30.5,26.9,65,1.8,0.0
2019-08-1,桃園市,中壢,29.7,27.2,67,0.9,0.0
2019-08-2,桃園市,中壢,29.6,26.6,63,2.4,0.0
2019-08-3,桃園市,中壢,29.0,25.8,68,2.3,0.0
2019-08-4,桃園市,中壢,30.2,26.7,67,2.3,0.0
2019-08-5,桃園市,中壢,30.1,27.6,70,3.2,0.0
2019-08-6,桃園市,中壢,29.8,27.4,64,3.1,0.0
2019-08-7,桃園市,中壢,27.9,25.8,80,2.5,28.0
2019-08-8,桃園市,中壢,27.2,25.1,90,2.3,61.5
2019-08-9,桃園市,中壢,27.2,24.9,83,3.4,52.5
2019-08-10,桃園市,中壢,31.2,26.3,65,5.1,9.0
2019-08-11,桃園市,中壢,30.2,28.0,71,4.0,0.0
2019-08-12,桃園市,中壢,29.1,26.5,74,1.5,1.0
2019-08-13,桃園市,中壢,29.6,26.9,68,1.9,0.0
2019-08-14,桃園市,中壢,29.6,25.9,72,2.3,0.0
2019-08-15,桃園市,中壢,29.6,27.6,67,1.7,0.5
2019-08-16,桃園市,中壢,29.2,25.3,69,2.5,3.5
2019-08-17,桃園市,中壢,29.9,27.5,66,3.3,0.0
2019-08-18,桃園市,中壢,28.1,23.5,75,1.8,52.5
2019-08-19,桃園市,中壢,26.0,24.3,84,1.4,16.5
2019-08-20,桃園市,中壢,26.8,23.9,78,1.5,0.0
2019-08-21,桃園市,中壢,26.3,24.9,85,1.0,29.0
2019-08-22,桃園市,中壢,28.6,24.3,73,1.3,0.0
2019-08-23,桃園市,中壢,29.3,26.2,70,3.4,0.0
2019-08-24,桃園市,中壢,28.4,25.2,72,5.4,4.5
2019-08-25,桃園市,中壢,28.7,27.0,77,1.2,0.0
2019-08-26,桃園市,中壢,28.7,26.5,76,0.9,0.0
2019-08-27,桃園市,中壢,28.5,25.9,73,1.1,0.0
2019-08-28,桃園市,中壢,29.3,25.9,72,1.1,0.0
2019-08-29,桃園市,中壢,30.1,27.4,69,1.7,0.0
2019-08-30,桃園市,中壢,27.1,23.9,84,1.1,33.5
2019-08-31,桃園市,中壢,29.0,24.9,68,3.0,0.0
2019-09-1,桃園市,中壢,29.2,27.3,67,1.2,0.0
2019-09-2,桃園市,中壢,29.3,26.2,71,1.1,0.0
2019-09-3,桃園市,中壢,29.3,26.9,64,3.6,0.0
2019-09-4,桃園市,中壢,26.5,24.9,80,1.9,2.5
2019-09-5,桃園市,中壢,25.4,24.0,88,0.9,28.0
2019-09-6,桃園市,中壢,27.9,23.8,76,1.4,15.0
2019-09-7,桃園市,中壢,28.4,26.5,74,1.3,0.0
2019-09-8,桃園市,中壢,27.7,24.8,74,1.5,0.0
2019-09-9,桃園市,中壢,28.3,24.7,65,1.3,0.0
2019-09-10,桃園市,中壢,29.3,26.1,65,1.6,0.0
2019-09-11,桃園市,中壢,29.5,26.5,65,2.3,0.0
2019-09-12,桃園市,中壢,29.1,27.1,68,3.2,0.0
2019-09-13,桃園市,中壢,28.7,26.5,70,2.7,0.0
2019-09-14,桃園市,中壢,27.7,25.0,72,1.9,0.0
2019-09-15,桃園市,中壢,25.1,22.9,85,1.4,37.5
2019-09-16,桃園市,中壢,25.6,24.0,80,2.0,0.5
2019-09-17,桃園市,中壢,25.2,23.7,77,2.2,0.0
2019-09-18,桃園市,中壢,24.8,23.5,76,2.5,6.0
2019-09-19,桃園市,中壢,24.1,22.4,71,2.8,1.5
2019-09-20,桃園市,中壢,21.9,18.9,84,1.9,25.0
2019-09-21,桃園市,中壢,20.6,18.8,88,1.2,26.5
2019-09-22,桃園市,中壢,23.5,21.4,69,1.0,0.0
2019-09-23,桃園市,中壢,23.8,22.2,68,2.0,0.0
2019-09-24,桃園市,中壢,23.6,22.3,69,2.5,0.0
2019-09-25,桃園市,中壢,24.2,22.3,64,2.8,0.0
2019-09-26,桃園市,中壢,25.2,22.9,76,2.9,0.0
2019-09-27,桃園市,中壢,24.8,23.3,85,2.7,0.5
2019-09-28,桃園市,中壢,24.9,23.4,88,2.3,4.0
2019-09-29,桃園市,中壢,26.1,23.5,86,2.9,25.5
2019-09-30,桃園市,中壢,24.5,22.3,87,4.2,58.5
2019-10-1,桃園市,中壢,26.1,22.3,73,2.8,8.5
2019-10-2,桃園市,中壢,27.4,23.5,70,1.1,0.0
2019-10-3,桃園市,中壢,27.2,25.0,75,1.1,0.0
2019-10-4,桃園市,中壢,26.4,23.5,73,1.4,0.0
2019-10-5,桃園市,中壢,27.0,22.7,65,2.8,0.0
2019-10-6,桃園市,中壢,26.4,24.6,69,3.8,0.0
2019-10-7,桃園市,中壢,26.7,24.3,71,2.6,0.0
2019-10-8,桃園市,中壢,25.7,24.3,71,3.5,0.0
2019-10-9,桃園市,中壢,24.7,23.4,75,3.1,0.0
2019-10-10,桃園市,中壢,25.0,22.2,65,2.0,0.0
2019-10-11,桃園市,中壢,24.7,21.9,70,1.8,0.0
2019-10-12,桃園市,中壢,25.3,22.6,71,2.2,0.0
2019-10-13,桃園市,中壢,24.8,23.2,70,2.4,0.0
2019-10-14,桃園市,中壢,23.7,20.7,65,3.2,0.0
2019-10-15,桃園市,中壢,22.2,20.9,66,3.1,0.0
2019-10-16,桃園市,中壢,21.9,20.6,77,2.5,0.0
2019-10-17,桃園市,中壢,22.6,21.1,67,2.2,0.0
2019-10-18,桃園市,中壢,21.9,19.7,69,2.2,0.0
2019-10-19,桃園市,中壢,21.6,20.2,77,2.3,0.0
2019-10-20,桃園市,中壢,21.8,20.1,67,2.5,0.0
2019-10-21,桃園市,中壢,21.5,20.0,67,2.0,0.0
2019-10-22,桃園市,中壢,22.6,19.7,64,2.3,0.0
2019-10-23,桃園市,中壢,22.7,21.5,70,1.7,0.0
2019-10-24,桃園市,中壢,22.8,21.4,70,2.2,0.0
2019-10-25,桃園市,中壢,22.9,21.0,65,2.7,0.0
2019-10-26,桃園市,中壢,22.8,21.0,66,2.9,0.0
2019-10-27,桃園市,中壢,23.3,21.7,73,2.4,0.0
2019-10-28,桃園市,中壢,22.4,21.0,83,1.5,0.0
2019-10-29,桃園市,中壢,20.1,19.0,89,2.3,5.0
2019-10-30,桃園市,中壢,21.4,20.0,81,2.9,0.5
2019-10-31,桃園市,中壢,22.5,20.5,86,3.1,0.0
2019-11-1,桃園市,中壢,23.1,21.9,75,4.0,0.0
2019-11-2,桃園市,中壢,23.4,21.9,72,3.3,0.0
2019-11-3,桃園市,中壢,22.3,20.7,80,2.7,0.0
2019-11-4,桃園市,中壢,21.0,19.5,74,2.5,0.0
2019-11-5,桃園市,中壢,20.2,19.0,77,2.8,0.5
2019-11-6,桃園市,中壢,21.8,19.8,65,3.2,0.0
2019-11-7,桃園市,中壢,22.2,20.1,68,2.9,0.0
2019-11-8,桃園市,中壢,20.9,18.7,69,2.6,0.0
2019-11-9,桃園市,中壢,19.8,18.1,60,3.2,0.0
2019-11-10,桃園市,中壢,19.6,17.8,62,1.6,0.0
2019-11-11,桃園市,中壢,20.3,16.4,64,2.6,0.0
2019-11-12,桃園市,中壢,22.0,19.1,60,2.7,0.0
2019-11-13,桃園市,中壢,22.1,18.8,65,1.6,0.0
2019-11-14,桃園市,中壢,19.3,18.0,69,3.4,0.0
2019-11-15,桃園市,中壢,20.3,18.0,63,3.5,0.0
2019-11-16,桃園市,中壢,22.1,18.7,64,1.8,0.0
2019-11-17,桃園市,中壢,22.1,18.4,68,0.9,0.0
2019-11-18,桃園市,中壢,19.9,17.4,85,2.2,1.0
2019-11-19,桃園市,中壢,17.0,15.9,78,3.7,2.0
2019-11-20,桃園市,中壢,17.8,16.2,77,4.3,0.0
2019-11-21,桃園市,中壢,19.3,17.7,85,3.5,2.0
2019-11-22,桃園市,中壢,20.5,18.8,93,1.8,5.0
2019-11-23,桃園市,中壢,21.0,...,95,1.1,1.0
2019-11-24,桃園市,中壢,21.8,...,84,1.9,0.0
2019-11-25,桃園市,中壢,20.2,18.1,80,3.1,0.5
2019-11-26,桃園市,中壢,19.1,17.8,77,4.0,0.0
2019-11-27,桃園市,中壢,19.6,...,80,3.1,0.0
2019-11-28,桃園市,中壢,16.4,14.6,81,3.1,0.5
2019-11-29,桃園市,中壢,17.5,14.7,72,3.3,0.0
2019-11-30,桃園市,中壢,20.3,17.3,75,1.6,0.0
2019-12-1,桃園市,中壢,20.0,17.8,79,1.1,1.0
2019-12-2,桃園市,中壢,14.7,13.5,72,2.8,0.5
2019-12-3,桃園市,中壢,15.3,13.5,59,3.6,0.0
2019-12-4,桃園市,中壢,15.7,13.3,62,3.6,1.5
2019-12-5,桃園市,中壢,13.5,12.9,92,2.2,54.5
2019-12-6,桃園市,中壢,13.7,12.4,91,2.7,44.0
2019-12-7,桃園市,中壢,12.9,11.2,79,2.4,12.5
2019-12-8,桃園市,中壢,15.1,11.8,57,2.5,0.0
2019-12-9,桃園市,中壢,17.4,14.5,64,2.6,0.0
2019-12-10,桃園市,中壢,18.6,14.7,70,0.8,0.0
2019-12-11,桃園市,中壢,18.6,17.4,74,2.4,0.0
2019-12-12,桃園市,中壢,17.6,15.6,62,3.6,0.0
2019-12-13,桃園市,中壢,18.6,16.0,76,2.1,0.0
2019-12-14,桃園市,中壢,19.3,18.0,77,3.0,0.0
2019-12-15,桃園市,中壢,20.9,18.4,70,2.4,0.0
2019-12-16,桃園市,中壢,20.1,16.9,75,0.6,0.0
2019-12-17,桃園市,中壢,21.4,17.5,72,0.7,0.0
2019-12-18,桃園市,中壢,19.6,17.7,85,2.3,0.0
2019-12-19,桃園市,中壢,17.3,15.3,90,2.3,0.5
2019-12-20,桃園市,中壢,17.2,15.3,86,2.8,4.0
2019-12-21,桃園市,中壢,17.8,16.9,96,1.0,1.5
2019-12-22,桃園市,中壢,17.8,...,92,1.4,0.0
2019-12-23,桃園市,中壢,17.9,16.5,83,1.4,0.0
2019-12-24,桃園市,中壢,17.8,16.6,90,1.2,0.0
2019-12-25,桃園市,中壢,19.1,16.1,84,1.1,0.0
2019-12-26,桃園市,中壢,18.6,14.9,84,1.4,0.0
2019-12-27,桃園市,中壢,14.1,12.7,71,3.3,0.0
2019-12-28,桃園市,中壢,17.8,14.7,71,4.1,0.0
2019-12-29,桃園市,中壢,17.6,17.0,91,0.6,23.0
2019-12-30,桃園市,中壢,18.3,16.4,92,1.7,21.5
2019-12-31,桃園市,中壢,14.2,12.6,87,3.4,2.0
2019-01-1,桃園市,八德,15.8,14.6,88,2.9,0.0
2019-01-2,桃園市,八德,16.5,15.1,88,2.6,2.0
2019-01-3,桃園市,八德,18.0,16.0,89,2.4,5.5
2019-01-4,桃園市,八德,19.4,17.0,91,1.6,0.0
2019-01-5,桃園市,八德,18.5,17.1,94,0.6,6.5
2019-01-6,桃園市,八德,17.0,15.1,90,1.7,7.5
2019-01-7,桃園市,八德,20.2,17.2,82,1.5,0.0
2019-01-8,桃園市,八德,19.0,17.4,89,1.8,0.5
2019-01-9,桃園市,八德,18.7,16.1,80,2.9,0.0
2019-01-10,桃園市,八德,20.2,17.7,89,0.9,0.0
2019-01-11,桃園市,八德,19.6,18.2,95,0.9,0.0
2019-01-12,桃園市,八德,18.3,17.3,90,1.3,0.0
2019-01-13,桃園市,八德,17.8,17.1,83,1.8,0.0
2019-01-14,桃園市,八德,19.2,16.6,73,2.2,0.0
2019-01-15,桃園市,八德,18.9,16.6,87,0.9,4.0
2019-01-16,桃園市,八德,15.6,14.2,92,2.1,14.5
2019-01-17,桃園市,八德,13.9,13.1,90,1.6,10.5
2019-01-18,桃園市,八德,16.8,13.1,62,2.2,0.0
2019-01-19,桃園市,八德,17.2,12.7,79,0.6,0.0
2019-01-20,桃園市,八德,17.2,13.7,86,1.3,3.5
2019-01-21,桃園市,八德,14.0,12.6,89,1.7,8.5
2019-01-22,桃園市,八德,12.6,11.7,81,1.2,0.5
2019-01-23,桃園市,八德,14.7,11.5,66,2.0,0.0
2019-01-24,桃園市,八德,16.6,14.2,68,1.9,0.0
2019-01-25,桃園市,八德,16.6,11.8,79,0.8,0.0
2019-01-26,桃園市,八德,13.8,12.5,66,1.8,0.0
2019-01-27,桃園市,八德,14.5,12.5,66,1.9,0.0
2019-01-28,桃園市,八德,15.8,9.7,74,1.0,0.0
2019-01-29,桃園市,八德,19.1,15.5,68,1.7,0.0
2019-01-30,桃園市,八德,19.1,15.6,70,0.8,0.0
2019-01-31,桃園市,八德,18.8,14.4,68,1.7,0.0
2019-02-1,桃園市,八德,13.9,12.8,80,2.0,0.0
2019-02-2,桃園市,八德,16.9,12.1,81,0.8,0.0
2019-02-3,桃園市,八德,19.7,14.4,80,0.9,0.5
2019-02-4,桃園市,八德,17.3,15.8,87,1.8,1.5
2019-02-5,桃園市,八德,16.1,15.0,93,1.0,1.0
2019-02-6,桃園市,八德,18.7,15.3,86,1.1,0.0
2019-02-7,桃園市,八德,21.2,16.5,75,1.3,0.0
2019-02-8,桃園市,八德,16.0,14.7,85,1.4,0.0
2019-02-9,桃園市,八德,15.4,14.3,89,1.3,0.5
2019-02-10,桃園市,八德,16.0,14.3,87,1.2,0.0
2019-02-11,桃園市,八德,15.6,13.8,86,1.9,1.0
2019-02-12,桃園市,八德,19.2,16.0,87,1.9,0.0
2019-02-13,桃園市,八德,17.8,16.4,89,1.2,0.0
2019-02-14,桃園市,八德,17.7,16.9,91,0.9,0.0
