時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm)
2019-03-11,臺中市,中坑,13.7,12.4,99,0.9,1.0
2019-03-12,臺中市,中坑,15.9,12.3,82,0.4,0.0
2019-03-13,臺中市,中坑,16.0,13.3,83,0.6,0.0
2019-03-14,臺中市,中坑,16.3,13.0,82,0.7,0.0
2019-03-15,臺中市,中坑,14.2,11.7,97,0.7,3.5
2019-03-16,臺中市,中坑,15.3,14.0,97,1.2,8.5
2019-03-17,臺中市,中坑,15.8,13.3,95,0.7,0.0
2019-03-18,臺中市,中坑,17.3,13.9,91,1.0,0.0
2019-03-19,臺中市,中坑,19.8,15.3,80,0.8,0.0
2019-03-20,臺中市,中坑,19.8,16.0,82,1.0,0.0
2019-03-21,臺中市,中坑,21.7,16.3,60,1.8,0.0
2019-03-22,臺中市,中坑,19.0,15.3,85,1.2,0.0
2019-03-23,臺中市,中坑,15.5,10.9,99,0.8,2.5
2019-03-24,臺中市,中坑,15.0,13.8,99,0.8,10.5
2019-03-25,臺中市,中坑,15.3,13.9,98,1.0,7.5
2019-03-26,臺中市,中坑,18.3,13.8,78,0.9,0.0
2019-03-27,臺中市,中坑,18.1,14.1,89,0.7,0.0
2019-03-28,臺中市,中坑,20.6,15.8,77,1.2,0.0
2019-03-29,臺中市,中坑,18.5,14.1,87,1.5,6.5
2019-03-30,臺中市,中坑,18.1,14.0,97,0.6,2.5
2019-03-31,臺中市,中坑,18.9,14.9,92,1.1,0.0
2019-04-1,臺中市,中坑,15.8,13.9,99,0.9,10.0
2019-04-2,臺中市,中坑,16.7,15.2,99,0.8,0.0
2019-04-3,臺中市,中坑,17.1,15.1,95,0.6,0.0
2019-04-4,臺中市,中坑,18.7,16.2,91,0.7,0.0
2019-04-5,臺中市,中坑,19.2,16.4,94,0.4,0.0
2019-04-6,臺中市,中坑,18.9,15.2,90,1.0,0.0
2019-04-7,臺中市,中坑,20.4,15.5,74,1.0,0.0
2019-04-8,臺中市,中坑,20.8,17.1,80,0.7,0.0
2019-04-9,臺中市,中坑,21.4,16.9,74,1.8,0.0
2019-04-10,臺中市,中坑,23.1,17.8,59,1.9,0.0
2019-04-11,臺中市,中坑,19.0,15.4,94,1.7,6.0
2019-04-12,臺中市,中坑,18.8,15.6,96,0.7,0.5
2019-04-13,臺中市,中坑,18.3,15.6,94,0.7,6.5
2019-04-14,臺中市,中坑,20.1,16.7,89,0.7,0.0
2019-04-15,臺中市,中坑,18.9,17.3,95,0.6,5.0
2019-04-16,臺中市,中坑,16.6,14.9,99,0.9,51.0
2019-04-17,臺中市,中坑,18.6,14.5,96,0.5,0.0
2019-04-18,臺中市,中坑,18.8,15.0,90,0.7,0.0
2019-04-19,臺中市,中坑,19.1,15.7,91,1.6,31.5
2019-04-20,臺中市,中坑,19.8,17.4,93,1.2,35.0
2019-04-21,臺中市,中坑,19.4,16.5,97,1.2,49.0
2019-04-22,臺中市,中坑,21.7,18.8,93,1.1,4.0
2019-04-23,臺中市,中坑,22.4,18.0,90,1.0,0.0
2019-04-24,臺中市,中坑,22.9,18.2,72,1.3,0.0
2019-04-25,臺中市,中坑,22.9,17.1,46,2.3,0.0
2019-04-26,臺中市,中坑,21.5,17.4,84,0.8,0.0
2019-04-27,臺中市,中坑,21.9,19.0,85,0.4,0.0
2019-04-28,臺中市,中坑,21.2,19.2,90,0.6,0.0
2019-04-29,臺中市,中坑,21.2,17.6,91,0.9,0.0
2019-04-30,臺中市,中坑,21.8,18.3,84,2.4,0.0
2019-05-1,臺中市,中坑,18.5,16.6,98,1.1,41.0
2019-05-2,臺中市,中坑,17.5,16.0,99,1.0,117.0
2019-05-3,臺中市,中坑,17.4,16.1,99,0.4,4.0
2019-05-4,臺中市,中坑,17.7,15.3,97,1.1,1.0
2019-05-5,臺中市,中坑,18.3,15.9,88,0.7,4.5
2019-05-6,臺中市,中坑,17.3,16.4,99,0.4,35.0
2019-05-7,臺中市,中坑,17.6,15.7,99,1.1,8.0
2019-05-8,臺中市,中坑,18.4,17.3,99,0.4,6.0
2019-05-9,臺中市,中坑,18.6,17.8,99,0.3,29.5
2019-05-10,臺中市,中坑,19.9,18.1,99,0.6,18.5
2019-05-11,臺中市,中坑,21.4,17.9,93,0.3,0.0
2019-05-12,臺中市,中坑,22.0,18.2,89,0.5,0.0
2019-05-13,臺中市,中坑,22.1,18.8,89,0.8,0.0
2019-05-14,臺中市,中坑,21.7,17.6,92,0.8,0.0
2019-05-15,臺中市,中坑,21.5,19.0,94,0.9,7.0
2019-05-16,臺中市,中坑,21.1,19.4,97,1.8,9.0
2019-05-17,臺中市,中坑,20.6,19.2,98,2.5,26.5
2019-05-18,臺中市,中坑,20.9,19.7,99,1.8,311.5
2019-05-19,臺中市,中坑,21.5,19.7,97,2.2,30.5
2019-05-20,臺中市,中坑,20.0,18.2,97,1.1,69.0
2019-05-21,臺中市,中坑,19.8,18.6,99,0.6,0.5
2019-05-22,臺中市,中坑,19.2,18.1,99,0.8,3.5
2019-05-23,臺中市,中坑,18.9,16.6,99,0.7,56.0
2019-05-24,臺中市,中坑,20.1,18.1,98,0.6,7.5
2019-05-25,臺中市,中坑,20.1,18.6,99,0.6,1.5
2019-05-26,臺中市,中坑,21.1,18.0,98,0.6,0.0
2019-05-27,臺中市,中坑,21.4,19.7,96,0.8,7.0
2019-05-28,臺中市,中坑,20.5,19.1,97,0.4,21.0
2019-05-29,臺中市,中坑,20.8,19.4,99,0.6,0.5
2019-05-30,臺中市,中坑,20.9,18.9,98,0.6,0.5
2019-05-31,臺中市,中坑,21.3,19.2,97,0.6,3.5
2019-06-1,臺中市,中坑,21.2,19.1,98,1.8,4.5
2019-06-2,臺中市,中坑,21.5,19.3,98,2.5,18.0
2019-06-3,臺中市,中坑,21.8,19.0,89,2.5,1.0
2019-06-4,臺中市,中坑,21.0,18.8,90,1.7,16.5
2019-06-5,臺中市,中坑,22.5,19.0,91,0.7,0.0
2019-06-6,臺中市,中坑,22.8,19.7,87,1.2,2.0
2019-06-7,臺中市,中坑,22.8,19.8,85,1.5,4.5
2019-06-8,臺中市,中坑,22.8,20.1,81,1.9,0.0
2019-06-9,臺中市,中坑,22.7,20.1,81,2.9,0.0
2019-06-10,臺中市,中坑,21.4,19.1,93,2.9,13.5
2019-06-11,臺中市,中坑,20.4,19.3,98,2.1,115.0
2019-06-12,臺中市,中坑,20.2,19.0,99,1.2,100.5
2019-06-13,臺中市,中坑,21.4,20.6,98,2.4,40.5
2019-06-14,臺中市,中坑,20.9,19.1,99,1.7,86.5
2019-06-15,臺中市,中坑,22.4,18.9,88,0.3,0.0
2019-06-16,臺中市,中坑,22.1,18.7,89,0.5,6.5
2019-06-17,臺中市,中坑,21.7,19.5,98,0.6,27.5
2019-06-18,臺中市,中坑,22.9,20.3,96,1.6,7.5
2019-06-19,臺中市,中坑,23.4,19.6,91,2.1,0.0
2019-06-20,臺中市,中坑,23.5,20.0,84,1.9,0.0
2019-06-21,臺中市,中坑,23.5,20.0,86,2.8,0.0
2019-06-22,臺中市,中坑,23.1,20.6,85,2.9,0.0
2019-06-23,臺中市,中坑,21.4,19.1,94,2.3,21.0
2019-06-24,臺中市,中坑,20.6,18.0,92,1.1,56.5
2019-06-25,臺中市,中坑,21.9,19.0,87,1.5,0.5
2019-06-26,臺中市,中坑,22.0,20.0,93,1.6,0.0
2019-06-27,臺中市,中坑,22.8,20.3,93,1.9,0.5
2019-06-28,臺中市,中坑,23.6,20.8,93,0.9,0.0
2019-06-29,臺中市,中坑,23.4,21.1,97,1.1,0.0
2019-06-30,臺中市,中坑,22.8,20.2,97,0.8,9.0
2019-07-1,臺中市,中坑,22.6,19.6,98,1.0,0.0
2019-07-2,臺中市,中坑,22.5,20.8,98,1.1,0.5
2019-07-3,臺中市,中坑,22.4,20.3,92,2.7,2.0
2019-07-4,臺中市,中坑,23.0,20.6,86,2.8,1.5
2019-07-5,臺中市,中坑,22.3,...,85,3.3,9.0
2019-07-6,臺中市,中坑,21.6,20.3,92,3.1,13.5
2019-07-7,臺中市,中坑,23.0,20.4,91,2.6,0.0
2019-07-8,臺中市,中坑,22.8,19.5,90,2.7,5.5
2019-07-9,臺中市,中坑,22.1,19.4,91,2.9,3.5
2019-07-10,臺中市,中坑,22.4,20.3,92,3.1,12.5
2019-07-11,臺中市,中坑,21.7,20.1,96,1.9,15.5
2019-07-12,臺中市,中坑,23.0,20.0,92,2.0,25.5
2019-07-13,臺中市,中坑,23.2,19.7,88,3.2,0.0
2019-07-14,臺中市,中坑,23.4,19.2,90,2.1,0.0
2019-07-15,臺中市,中坑,23.5,19.4,94,0.5,0.0
2019-07-16,臺中市,中坑,23.2,21.2,97,0.5,0.5
2019-07-17,臺中市,中坑,26.4,21.8,80,0.4,0.0
2019-07-18,臺中市,中坑,22.6,20.7,99,0.4,6.5
2019-07-19,臺中市,中坑,22.4,19.9,96,1.2,5.5
2019-07-20,臺中市,中坑,22.6,20.6,95,2.3,4.0
2019-07-21,臺中市,中坑,22.4,19.9,92,1.9,1.0
2019-07-22,臺中市,中坑,21.9,19.0,88,0.8,9.0
2019-07-23,臺中市,中坑,22.0,19.6,93,0.6,27.5
2019-07-24,臺中市,中坑,22.5,19.7,95,0.9,0.0
2019-07-25,臺中市,中坑,22.7,20.5,97,0.7,0.0
2019-07-26,臺中市,中坑,22.6,19.3,95,0.8,65.5
2019-07-27,臺中市,中坑,21.8,19.5,95,0.5,60.0
2019-07-28,臺中市,中坑,22.0,19.6,95,0.5,3.0
2019-07-29,臺中市,中坑,23.2,19.6,96,0.4,0.0
2019-07-30,臺中市,中坑,23.3,20.5,96,0.5,1.5
2019-07-31,臺中市,中坑,23.1,20.2,96,0.5,4.5
2019-08-1,臺中市,中坑,21.6,18.9,97,0.3,58.5
2019-08-2,臺中市,中坑,21.7,19.6,97,0.6,1.0
2019-08-3,臺中市,中坑,22.4,19.4,96,0.3,1.0
2019-08-4,臺中市,中坑,23.3,20.4,93,0.4,6.0
2019-08-5,臺中市,中坑,23.2,21.1,99,0.5,0.5
2019-08-6,臺中市,中坑,22.8,20.8,99,0.4,1.5
2019-08-7,臺中市,中坑,23.2,20.2,98,0.6,0.5
2019-08-8,臺中市,中坑,22.7,21.0,99,0.6,4.0
2019-08-9,臺中市,中坑,21.2,20.2,99,2.7,244.0
2019-08-10,臺中市,中坑,23.2,22.0,98,4.5,33.0
2019-08-11,臺中市,中坑,22.0,20.2,99,2.6,116.5
2019-08-12,臺中市,中坑,21.2,19.9,99,1.4,101.0
2019-08-13,臺中市,中坑,21.4,19.8,98,0.9,11.5
2019-08-14,臺中市,中坑,22.9,19.2,95,2.1,25.5
2019-08-15,臺中市,中坑,21.3,19.6,99,2.1,77.0
2019-08-16,臺中市,中坑,21.5,19.7,98,2.2,73.5
2019-08-17,臺中市,中坑,21.4,20.0,99,1.5,127.5
2019-08-18,臺中市,中坑,21.4,...,99,1.2,7.5
2019-08-19,臺中市,中坑,20.6,19.4,99,0.6,140.0
2019-08-20,臺中市,中坑,20.5,19.2,99,0.3,27.5
2019-08-21,臺中市,中坑,21.3,19.5,99,0.3,22.5
2019-08-22,臺中市,中坑,22.4,19.4,96,0.4,10.5
2019-08-23,臺中市,中坑,23.3,19.8,98,0.4,0.0
2019-08-24,臺中市,中坑,24.2,20.4,79,1.0,1.5
2019-08-25,臺中市,中坑,22.3,20.0,99,0.6,2.5
2019-08-26,臺中市,中坑,22.4,20.5,97,0.3,2.5
2019-08-27,臺中市,中坑,22.6,...,96,0.3,0.0
2019-08-28,臺中市,中坑,24.3,19.3,86,0.4,0.0
2019-08-29,臺中市,中坑,22.8,20.8,99,0.5,0.5
2019-08-30,臺中市,中坑,21.5,...,99,0.6,49.5
2019-08-31,臺中市,中坑,22.9,18.9,94,0.2,0.0
2019-09-1,臺中市,中坑,22.9,20.2,91,0.5,4.5
2019-09-2,臺中市,中坑,23.2,19.7,90,0.3,1.5
2019-09-3,臺中市,中坑,22.7,20.2,98,0.6,0.5
2019-09-4,臺中市,中坑,20.7,19.5,99,0.5,24.5
2019-09-5,臺中市,中坑,20.6,...,99,0.4,27.0
2019-09-6,臺中市,中坑,22.2,19.4,97,0.2,1.5
2019-09-7,臺中市,中坑,21.7,18.8,99,0.4,48.5
2019-09-8,臺中市,中坑,22.4,19.8,95,0.2,0.0
2019-09-9,臺中市,中坑,22.2,17.9,91,0.4,0.0
2019-09-10,臺中市,中坑,22.3,19.7,95,0.2,0.0
2019-09-11,臺中市,中坑,22.9,20.1,96,0.2,0.0
2019-09-12,臺中市,中坑,23.1,19.8,97,0.3,0.0
2019-09-13,臺中市,中坑,22.6,19.7,98,0.5,0.0
2019-09-14,臺中市,中坑,22.6,20.4,97,0.3,0.0
2019-09-15,臺中市,中坑,21.3,19.5,99,0.2,7.5
2019-09-16,臺中市,中坑,21.1,18.5,98,0.3,0.5
2019-09-17,臺中市,中坑,21.6,19.4,97,0.3,0.0
2019-09-18,臺中市,中坑,21.0,18.7,95,0.3,0.0
2019-09-19,臺中市,中坑,20.6,18.0,93,0.3,0.0
2019-09-20,臺中市,中坑,18.4,15.6,99,0.5,0.0
2019-09-21,臺中市,中坑,17.0,15.0,99,0.4,2.0
2019-09-22,臺中市,中坑,18.9,16.1,92,0.3,0.5
2019-09-23,臺中市,中坑,20.0,...,87,0.2,0.0
2019-09-24,臺中市,中坑,19.7,16.5,86,0.2,0.0
2019-09-25,臺中市,中坑,21.1,17.9,83,0.2,0.0
2019-09-26,臺中市,中坑,21.3,18.1,92,0.2,0.0
2019-09-27,臺中市,中坑,21.3,17.9,93,0.3,0.5
2019-09-28,臺中市,中坑,21.0,18.6,98,0.4,1.5
2019-09-29,臺中市,中坑,21.7,18.9,96,0.3,0.0
2019-09-30,臺中市,中坑,22.3,18.7,85,0.9,1.0
2019-10-1,臺中市,中坑,19.9,17.8,92,1.5,43.5
2019-10-2,臺中市,中坑,22.8,...,76,0.3,0.0
2019-10-3,臺中市,中坑,21.9,18.4,86,0.3,0.0
2019-10-4,臺中市,中坑,20.6,18.1,96,0.2,6.5
2019-10-5,臺中市,中坑,21.1,18.5,97,0.2,1.0
2019-10-6,臺中市,中坑,21.7,17.8,94,0.4,0.0
2019-10-7,臺中市,中坑,21.1,18.6,97,0.2,0.0
2019-10-8,臺中市,中坑,21.7,19.0,92,0.3,0.0
2019-10-9,臺中市,中坑,20.9,18.3,95,0.3,0.0
2019-10-10,臺中市,中坑,20.5,18.3,95,0.2,0.0
2019-10-11,臺中市,中坑,20.4,16.2,95,0.2,0.0
2019-10-12,臺中市,中坑,20.6,17.4,97,0.2,0.0
2019-10-13,臺中市,中坑,19.6,17.2,98,0.2,0.0
2019-10-14,臺中市,中坑,19.6,17.8,97,0.3,0.0
2019-10-15,臺中市,中坑,20.2,17.4,87,0.3,0.0
2019-10-16,臺中市,中坑,19.3,...,92,0.5,0.0
2019-10-17,臺中市,中坑,18.7,16.6,94,0.4,0.0
2019-10-18,臺中市,中坑,19.5,16.9,89,0.3,0.0
2019-10-19,臺中市,中坑,18.0,15.8,98,0.4,0.0
2019-10-20,臺中市,中坑,18.7,16.6,91,0.5,0.0
2019-10-21,臺中市,中坑,18.0,16.0,96,0.5,0.0
2019-10-22,臺中市,中坑,19.2,16.0,84,0.3,0.0
2019-10-23,臺中市,中坑,18.5,15.6,93,0.3,0.0
2019-10-24,臺中市,中坑,19.6,16.6,86,0.2,0.0
2019-10-25,臺中市,中坑,19.7,17.3,89,0.2,0.0
2019-10-26,臺中市,中坑,19.0,16.5,95,0.2,0.0
2019-10-27,臺中市,中坑,19.0,16.7,95,0.2,0.0
2019-10-28,臺中市,中坑,19.1,16.1,92,0.3,0.0
2019-10-29,臺中市,中坑,18.9,15.6,94,0.4,0.0
2019-10-30,臺中市,中坑,21.6,18.1,83,0.3,0.0
2019-10-31,臺中市,中坑,20.1,17.1,97,0.3,0.0
2019-11-1,臺中市,中坑,20.4,18.1,97,0.2,0.0
2019-11-2,臺中市,中坑,19.9,17.1,96,0.3,0.0
2019-11-3,臺中市,中坑,19.1,16.5,98,0.3,0.0
2019-11-4,臺中市,中坑,18.1,16.2,97,0.4,0.0
2019-11-5,臺中市,中坑,18.2,16.2,95,0.2,0.0
2019-11-6,臺中市,中坑,18.4,15.5,90,0.3,0.0
2019-11-7,臺中市,中坑,17.6,15.2,91,0.2,0.0
2019-11-8,臺中市,中坑,17.0,13.9,82,0.3,0.0
2019-11-9,臺中市,中坑,16.3,13.2,76,0.3,0.0
2019-11-10,臺中市,中坑,16.6,13.0,86,0.3,0.0
2019-11-11,臺中市,中坑,16.6,13.3,87,0.2,0.0
2019-11-12,臺中市,中坑,17.7,13.6,84,0.2,0.0
2019-11-13,臺中市,中坑,17.1,14.6,90,0.2,0.0
2019-11-14,臺中市,中坑,15.9,13.2,95,0.6,0.0
2019-11-15,臺中市,中坑,16.6,14.2,94,0.2,0.0
2019-11-16,臺中市,中坑,17.3,13.9,89,0.2,0.0
2019-11-17,臺中市,中坑,18.2,13.1,75,0.6,0.0
2019-11-18,臺中市,中坑,19.1,16.3,78,0.1,0.0
2019-11-19,臺中市,中坑,16.6,14.6,93,0.4,0.0
2019-11-20,臺中市,中坑,16.9,14.9,94,0.3,0.0
2019-11-21,臺中市,中坑,16.6,14.5,97,0.3,0.0
2019-11-22,臺中市,中坑,18.6,13.6,93,0.3,0.0
2019-11-23,臺中市,中坑,18.4,15.6,89,0.3,0.0
2019-11-24,臺中市,中坑,19.5,15.7,81,0.7,0.0
2019-11-25,臺中市,中坑,18.8,16.6,91,0.3,0.0
2019-11-26,臺中市,中坑,19.2,16.2,88,0.3,0.0
2019-11-27,臺中市,中坑,19.7,16.3,73,0.6,0.0
2019-11-28,臺中市,中坑,15.8,12.3,85,0.3,0.0
2019-11-29,臺中市,中坑,15.2,12.5,88,0.4,0.0
2019-11-30,臺中市,中坑,16.0,12.2,87,0.4,0.0
2019-12-1,臺中市,中坑,16.0,12.4,72,0.9,0.0
2019-12-2,臺中市,中坑,12.4,7.4,91,0.4,0.0
2019-12-3,臺中市,中坑,12.6,9.3,85,0.4,0.0
2019-12-4,臺中市,中坑,13.8,10.0,86,0.3,0.5
2019-12-5,臺中市,中坑,11.3,9.7,99,0.9,25.0
2019-12-6,臺中市,中坑,11.4,9.5,99,0.6,19.0
2019-12-7,臺中市,中坑,9.5,7.6,99,0.7,0.5
2019-12-8,臺中市,中坑,11.5,8.5,82,0.5,0.0
2019-12-9,臺中市,中坑,12.0,9.2,81,0.3,0.0
2019-12-10,臺中市,中坑,13.3,9.9,81,0.4,0.0
2019-12-11,臺中市,中坑,14.8,10.9,80,0.5,0.0
2019-12-12,臺中市,中坑,15.4,11.9,70,0.5,0.0
2019-12-13,臺中市,中坑,14.8,11.6,80,0.4,0.0
2019-12-14,臺中市,中坑,15.3,12.9,78,0.2,0.0
2019-12-15,臺中市,中坑,16.2,13.4,81,0.3,0.0
2019-12-16,臺中市,中坑,16.7,13.4,79,0.4,0.0
2019-12-17,臺中市,中坑,16.7,13.8,92,0.5,0.0
2019-12-18,臺中市,中坑,17.6,14.6,90,0.4,0.0
2019-12-19,臺中市,中坑,16.6,12.6,84,0.5,0.0
2019-12-20,臺中市,中坑,17.0,13.9,79,0.8,0.0
2019-12-21,臺中市,中坑,17.2,14.3,89,0.5,0.0
2019-12-22,臺中市,中坑,16.7,14.5,92,0.5,0.0
2019-12-23,臺中市,中坑,15.4,13.8,92,0.4,0.0
2019-12-24,臺中市,中坑,16.5,13.3,78,0.5,0.0
2019-12-25,臺中市,中坑,18.0,15.2,71,0.4,0.0
2019-12-26,臺中市,中坑,17.8,...,80,0.6,0.0
2019-12-27,臺中市,中坑,15.4,11.8,86,0.7,0.0
2019-12-28,臺中市,中坑,15.5,11.4,91,0.4,0.0
2019-12-29,臺中市,中坑,15.8,14.1,99,0.8,48.5
2019-12-30,臺中市,中坑,15.2,13.8,99,1.1,19.0
2019-12-31,臺中市,中坑,14.9,12.5,99,0.8,1.5
2019-01-1,臺中市,中竹林,16.5,13.2,86,0.9,0.0
2019-01-2,臺中市,中竹林,16.9,14.8,92,0.7,0.5
2019-01-3,臺中市,中竹林,17.4,15.6,100,0.8,2.0
2019-01-4,臺中市,中竹林,19.4,16.7,92,0.7,0.0
2019-01-5,臺中市,中竹林,21.4,18.0,82,0.7,0.0
2019-01-6,臺中市,中竹林,18.5,16.2,93,0.8,1.0
2019-01-7,臺中市,中竹林,19.4,16.4,89,0.8,0.0
2019-01-8,臺中市,中竹林,18.8,16.8,92,0.9,0.0
2019-01-9,臺中市,中竹林,19.2,16.0,87,0.9,0.0
2019-01-10,臺中市,中竹林,19.7,16.8,88,0.9,0.0
2019-01-11,臺中市,中竹林,20.9,16.2,80,1.0,0.0
2019-01-12,臺中市,中竹林,21.7,18.5,75,1.1,0.0
2019-01-13,臺中市,中竹林,18.7,15.4,86,1.0,0.0
2019-01-14,臺中市,中竹林,18.3,14.8,83,0.9,0.0
2019-01-15,臺中市,中竹林,18.7,15.8,88,1.1,0.0
2019-01-16,臺中市,中竹林,15.4,13.9,100,0.9,12.0
2019-01-17,臺中市,中竹林,14.3,12.3,95,1.0,3.0
2019-01-18,臺中市,中竹林,16.3,12.2,85,0.7,0.0
2019-01-19,臺中市,中竹林,17.7,13.2,78,1.0,0.0
2019-01-20,臺中市,中竹林,18.2,15.0,83,0.9,0.0
2019-01-21,臺中市,中竹林,14.2,11.9,94,0.8,0.5
2019-01-22,臺中市,中竹林,12.7,10.0,91,0.7,0.0
2019-01-23,臺中市,中竹林,15.0,9.0,78,0.8,0.0
2019-01-24,臺中市,中竹林,16.8,12.4,70,0.9,0.0
2019-01-25,臺中市,中竹林,17.1,...,71,1.0,0.0
2019-01-26,臺中市,中竹林,14.8,11.3,67,0.9,0.0
2019-01-27,臺中市,中竹林,14.6,...,69,0.9,0.0
2019-01-28,臺中市,中竹林,16.4,11.6,67,0.9,0.0
2019-01-29,臺中市,中竹林,18.1,13.6,60,0.8,0.0
2019-01-30,臺中市,中竹林,19.5,14.9,58,1.0,0.0
2019-01-31,臺中市,中竹林,21.3,15.8,55,1.0,0.0
2019-02-1,臺中市,中竹林,15.9,13.1,79,0.7,0.0
2019-02-2,臺中市,中竹林,17.8,13.3,80,0.9,0.0
2019-02-3,臺中市,中竹林,21.2,16.0,77,0.8,0.5
2019-02-4,臺中市,中竹林,20.1,16.1,84,0.9,0.0
2019-02-5,臺中市,中竹林,17.8,14.7,90,1.0,0.0
2019-02-6,臺中市,中竹林,20.2,16.1,76,1.2,0.0
2019-02-7,臺中市,中竹林,21.6,17.2,70,0.9,0.0
2019-02-8,臺中市,中竹林,18.0,14.6,82,0.9,0.0
2019-02-9,臺中市,中竹林,17.9,14.6,79,1.0,0.0
2019-02-10,臺中市,中竹林,17.5,13.2,85,0.7,0.0
2019-02-11,臺中市,中竹林,17.6,13.9,81,1.0,0.0
