時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm)
2019-05-13,花蓮縣,佳心,21.5,17.2,88,0.3,0.0
2019-05-14,花蓮縣,佳心,22.3,17.9,79,0.4,0.0
2019-05-15,花蓮縣,佳心,21.5,18.7,89,0.2,5.0
2019-05-16,花蓮縣,佳心,22.5,18.8,89,0.2,0.0
2019-05-17,花蓮縣,佳心,21.5,19.7,97,0.2,1.0
2019-05-18,花蓮縣,佳心,19.9,19.0,96,0.3,25.0
2019-05-19,花蓮縣,佳心,22.8,19.1,86,0.2,0.0
2019-05-20,花蓮縣,佳心,21.4,18.0,87,0.3,21.5
2019-05-21,花蓮縣,佳心,16.3,14.7,98,0.1,0.0
2019-05-22,花蓮縣,佳心,17.7,14.9,94,0.1,0.0
2019-05-23,花蓮縣,佳心,18.1,17.1,99,0.0,7.0
2019-05-24,花蓮縣,佳心,18.0,/,100,0.0,4.5
2019-05-25,花蓮縣,佳心,X,/,X,0.1,4.5
2019-05-26,花蓮縣,佳心,X,19.3,X,0.1,0.0
2019-05-27,花蓮縣,佳心,21.3,19.1,98,0.1,19.5
2019-05-28,花蓮縣,佳心,21.2,19.3,95,0.1,2.0
2019-05-29,花蓮縣,佳心,18.5,17.3,100,0.0,1.0
2019-05-30,花蓮縣,佳心,20.5,17.7,98,0.0,3.0
2019-05-31,花蓮縣,佳心,21.4,18.8,95,0.2,12.0
2019-06-1,花蓮縣,佳心,22.1,19.7,96,0.2,1.0
2019-06-2,花蓮縣,佳心,23.2,20.8,92,0.1,0.0
2019-06-3,花蓮縣,佳心,22.8,20.2,91,0.2,0.0
2019-06-4,花蓮縣,佳心,20.9,19.1,92,0.4,4.0
2019-06-5,花蓮縣,佳心,21.9,18.9,89,0.4,13.0
2019-06-6,花蓮縣,佳心,23.1,19.7,86,0.3,0.0
2019-06-7,花蓮縣,佳心,24.2,20.8,83,0.2,0.0
2019-06-8,花蓮縣,佳心,23.9,20.9,82,0.3,0.0
2019-06-9,花蓮縣,佳心,23.7,20.6,77,0.4,0.0
2019-06-10,花蓮縣,佳心,22.7,20.5,81,0.3,0.5
2019-06-11,花蓮縣,佳心,21.1,20.1,94,0.3,7.5
2019-06-12,花蓮縣,佳心,20.7,20.2,100,0.0,30.5
2019-06-13,花蓮縣,佳心,21.7,20.4,99,0.1,0.5
2019-06-14,花蓮縣,佳心,21.1,19.8,99,0.2,17.5
2019-06-15,花蓮縣,佳心,19.1,18.3,99,0.0,0.5
2019-06-16,花蓮縣,佳心,20.3,16.7,95,0.1,1.0
2019-06-17,花蓮縣,佳心,21.9,19.2,98,0.1,27.5
2019-06-18,花蓮縣,佳心,23.5,20.1,93,0.2,0.0
2019-06-19,花蓮縣,佳心,24.6,20.6,80,0.2,0.0
2019-06-20,花蓮縣,佳心,25.0,22.0,74,0.3,0.0
2019-06-21,花蓮縣,佳心,25.1,21.3,72,0.3,0.0
2019-06-22,花蓮縣,佳心,24.4,22.7,81,0.2,0.0
2019-06-23,花蓮縣,佳心,23.2,21.3,92,0.1,0.0
2019-06-24,花蓮縣,佳心,21.9,20.8,98,0.1,2.0
2019-06-25,花蓮縣,佳心,22.1,20.1,96,0.1,1.0
2019-06-26,花蓮縣,佳心,23.0,20.5,92,0.1,0.0
2019-06-27,花蓮縣,佳心,23.0,20.8,93,0.2,2.5
2019-06-28,花蓮縣,佳心,24.1,20.6,90,0.2,0.0
2019-06-29,花蓮縣,佳心,24.6,21.6,86,0.2,0.0
2019-06-30,花蓮縣,佳心,24.9,21.3,83,0.2,49.0
2019-07-1,花蓮縣,佳心,23.9,20.0,89,0.3,3.0
2019-07-2,花蓮縣,佳心,23.1,20.9,95,0.1,3.5
2019-07-3,花蓮縣,佳心,23.5,21.4,93,0.1,5.5
2019-07-4,花蓮縣,佳心,24.0,22.0,89,0.2,0.0
2019-07-5,花蓮縣,佳心,24.3,21.1,85,0.3,0.0
2019-07-6,花蓮縣,佳心,24.2,21.9,84,0.3,0.0
2019-07-7,花蓮縣,佳心,24.8,22.2,82,0.3,4.5
2019-07-8,花蓮縣,佳心,24.1,21.2,88,0.3,0.0
2019-07-9,花蓮縣,佳心,23.8,20.6,85,0.2,0.0
2019-07-10,花蓮縣,佳心,25.5,22.3,77,0.2,0.0
2019-07-11,花蓮縣,佳心,23.8,21.8,91,0.2,25.0
2019-07-12,花蓮縣,佳心,23.8,20.1,91,0.3,0.0
2019-07-13,花蓮縣,佳心,25.5,21.0,77,0.3,0.0
2019-07-14,花蓮縣,佳心,25.0,20.8,75,0.3,0.0
2019-07-15,花蓮縣,佳心,24.5,21.2,82,0.2,0.0
2019-07-16,花蓮縣,佳心,23.8,21.4,77,0.4,0.0
2019-07-17,花蓮縣,佳心,24.2,21.0,74,0.5,4.5
2019-07-18,花蓮縣,佳心,23.4,20.9,88,0.2,0.0
2019-07-19,花蓮縣,佳心,24.2,22.2,89,0.2,0.0
2019-07-20,花蓮縣,佳心,24.3,22.3,84,0.1,0.0
2019-07-21,花蓮縣,佳心,23.1,21.9,88,0.2,0.0
2019-07-22,花蓮縣,佳心,23.3,21.2,77,0.2,0.5
2019-07-23,花蓮縣,佳心,23.5,20.4,81,0.2,0.0
2019-07-24,花蓮縣,佳心,24.5,20.0,82,0.1,2.0
2019-07-25,花蓮縣,佳心,23.9,20.1,87,0.2,11.0
2019-07-26,花蓮縣,佳心,23.5,20.5,89,0.3,0.5
2019-07-27,花蓮縣,佳心,22.9,20.5,85,0.4,21.0
2019-07-28,花蓮縣,佳心,22.5,19.7,86,0.4,0.5
2019-07-29,花蓮縣,佳心,24.0,20.4,79,0.3,0.0
2019-07-30,花蓮縣,佳心,24.3,20.5,75,0.2,0.0
2019-07-31,花蓮縣,佳心,24.2,20.8,76,0.3,0.0
2019-08-1,花蓮縣,佳心,23.0,20.3,84,0.3,20.5
2019-08-2,花蓮縣,佳心,21.4,19.1,91,0.3,28.0
2019-08-3,花蓮縣,佳心,22.6,18.5,82,0.2,0.0
2019-08-4,花蓮縣,佳心,24.1,20.7,78,0.3,10.5
2019-08-5,花蓮縣,佳心,23.0,20.5,93,0.2,31.0
2019-08-6,花蓮縣,佳心,22.0,19.4,93,0.2,1.5
2019-08-7,花蓮縣,佳心,22.9,18.8,80,0.3,0.0
2019-08-8,花蓮縣,佳心,23.4,21.2,88,0.2,38.5
2019-08-9,花蓮縣,佳心,24.5,21.4,83,0.3,0.0
2019-08-10,花蓮縣,佳心,27.5,21.9,58,0.7,1.5
2019-08-11,花蓮縣,佳心,25.2,21.7,73,0.5,1.5
2019-08-12,花蓮縣,佳心,23.9,22.1,82,0.2,4.0
2019-08-13,花蓮縣,佳心,24.5,21.4,80,0.3,0.0
2019-08-14,花蓮縣,佳心,24.4,21.6,79,0.3,0.0
2019-08-15,花蓮縣,佳心,23.2,21.4,84,0.3,4.0
2019-08-16,花蓮縣,佳心,22.6,21.1,89,0.3,2.0
2019-08-17,花蓮縣,佳心,23.1,20.8,87,0.3,1.5
2019-08-18,花蓮縣,佳心,22.8,21.0,84,0.3,0.5
2019-08-19,花蓮縣,佳心,21.6,20.2,94,0.1,22.0
2019-08-20,花蓮縣,佳心,21.3,19.9,93,0.2,6.0
2019-08-21,花蓮縣,佳心,22.0,19.7,93,0.2,1.5
2019-08-22,花蓮縣,佳心,23.8,20.3,83,0.3,0.0
2019-08-23,花蓮縣,佳心,23.6,20.2,81,0.4,6.5
2019-08-24,花蓮縣,佳心,21.2,20.6,96,1.1,348.0
2019-08-25,花蓮縣,佳心,22.2,21.3,97,0.3,80.5
2019-08-26,花蓮縣,佳心,23.5,19.9,87,0.3,2.5
2019-08-27,花蓮縣,佳心,22.7,18.8,85,0.3,0.0
2019-08-28,花蓮縣,佳心,23.9,19.7,78,0.3,0.0
2019-08-29,花蓮縣,佳心,23.8,20.6,84,0.3,0.5
2019-08-30,花蓮縣,佳心,22.6,20.6,91,0.2,19.0
2019-08-31,花蓮縣,佳心,22.2,19.4,89,0.3,1.0
2019-09-1,花蓮縣,佳心,22.4,19.8,90,0.2,6.0
2019-09-2,花蓮縣,佳心,23.0,19.9,84,0.3,0.0
2019-09-3,花蓮縣,佳心,21.8,19.7,86,0.3,11.0
2019-09-4,花蓮縣,佳心,21.5,19.8,91,0.2,24.5
2019-09-5,花蓮縣,佳心,22.4,19.6,89,0.3,8.5
2019-09-6,花蓮縣,佳心,21.8,19.7,90,0.4,23.0
2019-09-7,花蓮縣,佳心,22.1,19.4,86,0.3,0.5
2019-09-8,花蓮縣,佳心,22.2,20.0,84,0.4,0.5
2019-09-9,花蓮縣,佳心,22.0,19.2,80,0.3,0.0
2019-09-10,花蓮縣,佳心,22.1,20.3,87,0.2,1.0
2019-09-11,花蓮縣,佳心,23.0,19.9,85,0.3,0.0
2019-09-12,花蓮縣,佳心,22.4,18.6,77,0.6,0.0
2019-09-13,花蓮縣,佳心,22.3,18.5,75,0.5,0.0
2019-09-14,花蓮縣,佳心,22.5,19.1,82,0.3,0.0
2019-09-15,花蓮縣,佳心,21.8,19.8,88,0.3,0.5
2019-09-16,花蓮縣,佳心,22.0,20.2,88,0.2,3.5
2019-09-17,花蓮縣,佳心,21.5,18.7,88,0.4,0.5
2019-09-18,花蓮縣,佳心,21.4,18.4,79,0.4,0.0
2019-09-19,花蓮縣,佳心,20.7,18.1,83,0.3,0.0
2019-09-20,花蓮縣,佳心,21.4,17.8,85,0.3,0.0
2019-09-21,花蓮縣,佳心,22.0,19.8,88,0.2,39.5
2019-09-22,花蓮縣,佳心,19.5,18.3,98,0.1,15.5
2019-09-23,花蓮縣,佳心,18.2,17.0,98,0.0,1.5
2019-09-24,花蓮縣,佳心,18.6,17.0,94,0.2,2.0
2019-09-25,花蓮縣,佳心,19.0,16.9,88,0.2,0.5
2019-09-26,花蓮縣,佳心,20.6,17.3,82,0.4,0.0
2019-09-27,花蓮縣,佳心,20.3,18.3,82,0.3,0.0
2019-09-28,花蓮縣,佳心,21.9,18.8,84,0.4,0.0
2019-09-29,花蓮縣,佳心,21.5,19.6,88,0.5,11.0
2019-09-30,花蓮縣,佳心,19.8,18.5,93,1.0,104.0
2019-10-1,花蓮縣,佳心,22.3,18.8,86,0.4,0.0
2019-10-2,花蓮縣,佳心,22.4,19.3,74,0.5,0.0
2019-10-3,花蓮縣,佳心,21.8,18.9,78,0.5,0.5
2019-10-4,花蓮縣,佳心,21.9,18.6,69,0.5,0.0
2019-10-5,花蓮縣,佳心,21.4,18.5,75,0.5,0.0
2019-10-6,花蓮縣,佳心,19.7,17.7,86,0.3,0.5
2019-10-7,花蓮縣,佳心,20.6,17.3,81,0.5,0.0
2019-10-8,花蓮縣,佳心,20.6,17.2,79,0.5,0.0
2019-10-9,花蓮縣,佳心,19.6,16.8,86,0.3,0.0
2019-10-10,花蓮縣,佳心,19.3,16.7,90,0.3,0.0
2019-10-11,花蓮縣,佳心,20.3,16.0,81,0.4,0.0
2019-10-12,花蓮縣,佳心,20.9,18.4,79,0.4,0.0
2019-10-13,花蓮縣,佳心,19.4,18.2,89,0.2,0.0
2019-10-14,花蓮縣,佳心,18.9,17.5,84,0.3,0.0
2019-10-15,花蓮縣,佳心,18.0,15.7,82,0.3,0.0
2019-10-16,花蓮縣,佳心,18.4,16.0,83,0.2,0.0
2019-10-17,花蓮縣,佳心,18.0,16.1,87,0.3,0.0
2019-10-18,花蓮縣,佳心,17.6,16.4,88,0.1,0.0
2019-10-19,花蓮縣,佳心,18.2,15.6,84,0.4,0.0
2019-10-20,花蓮縣,佳心,18.1,16.3,86,0.2,0.0
2019-10-21,花蓮縣,佳心,17.2,15.4,89,0.3,4.0
2019-10-22,花蓮縣,佳心,16.9,13.9,91,0.3,0.5
2019-10-23,花蓮縣,佳心,17.9,15.8,88,0.2,0.0
2019-10-24,花蓮縣,佳心,17.5,16.7,94,0.2,0.0
2019-10-25,花蓮縣,佳心,16.8,15.9,96,0.0,0.0
2019-10-26,花蓮縣,佳心,17.6,15.7,91,0.1,0.0
2019-10-27,花蓮縣,佳心,18.4,16.5,90,0.2,0.0
2019-10-28,花蓮縣,佳心,19.4,16.4,87,0.4,1.0
2019-10-29,花蓮縣,佳心,18.3,16.4,92,0.3,0.0
2019-10-30,花蓮縣,佳心,18.7,17.4,92,0.2,0.0
2019-10-31,花蓮縣,佳心,20.0,18.1,92,0.2,9.5
2019-11-1,花蓮縣,佳心,18.9,18.2,98,0.2,7.5
2019-11-2,花蓮縣,佳心,18.8,16.2,90,0.2,0.5
2019-11-3,花蓮縣,佳心,19.4,16.3,85,0.5,0.0
2019-11-4,花蓮縣,佳心,17.3,16.2,94,0.1,1.0
2019-11-5,花蓮縣,佳心,16.8,15.6,90,0.3,0.0
2019-11-6,花蓮縣,佳心,17.0,14.5,86,0.2,0.0
2019-11-7,花蓮縣,佳心,17.2,15.3,86,0.4,0.0
2019-11-8,花蓮縣,佳心,16.0,13.9,85,0.3,0.0
2019-11-9,花蓮縣,佳心,14.6,12.9,86,0.3,0.0
2019-11-10,花蓮縣,佳心,15.2,12.2,78,0.5,0.0
2019-11-11,花蓮縣,佳心,15.6,11.7,76,0.5,0.0
2019-11-12,花蓮縣,佳心,15.9,11.5,76,0.6,0.0
2019-11-13,花蓮縣,佳心,16.6,12.4,77,0.6,0.0
2019-11-14,花蓮縣,佳心,15.7,13.9,77,0.5,0.0
2019-11-15,花蓮縣,佳心,15.8,12.9,80,0.5,0.0
2019-11-16,花蓮縣,佳心,16.0,11.9,73,0.7,0.0
2019-11-17,花蓮縣,佳心,18.8,13.4,61,0.8,0.0
2019-11-18,花蓮縣,佳心,19.1,16.8,77,0.3,0.0
2019-11-19,花蓮縣,佳心,15.1,13.8,85,0.3,0.0
2019-11-20,花蓮縣,佳心,14.9,13.3,86,0.3,0.0
2019-11-21,花蓮縣,佳心,17.5,13.9,84,0.4,0.0
2019-11-22,花蓮縣,佳心,20.2,17.1,82,0.4,0.0
2019-11-23,花蓮縣,佳心,19.7,15.9,79,0.5,0.0
2019-11-24,花蓮縣,佳心,18.5,17.2,89,0.3,0.5
2019-11-25,花蓮縣,佳心,16.8,15.7,94,0.2,0.5
2019-11-26,花蓮縣,佳心,16.1,14.9,90,0.1,0.0
2019-11-27,花蓮縣,佳心,17.4,14.6,87,0.3,0.0
2019-11-28,花蓮縣,佳心,14.4,12.2,93,0.1,2.5
2019-11-29,花蓮縣,佳心,13.4,11.7,82,0.5,0.0
2019-11-30,花蓮縣,佳心,15.7,12.7,78,0.6,7.5
2019-12-1,花蓮縣,佳心,15.5,12.4,89,0.6,0.5
2019-12-2,花蓮縣,佳心,12.9,9.3,93,0.4,1.0
2019-12-3,花蓮縣,佳心,11.0,8.6,83,0.3,0.5
2019-12-4,花蓮縣,佳心,11.6,9.9,87,0.2,9.0
2019-12-5,花蓮縣,佳心,12.4,11.5,98,0.0,28.0
2019-12-6,花蓮縣,佳心,12.5,10.6,98,0.1,24.0
2019-12-7,花蓮縣,佳心,10.5,9.2,93,0.2,1.0
2019-12-8,花蓮縣,佳心,10.1,9.0,84,0.2,0.0
2019-12-9,花蓮縣,佳心,11.2,6.8,77,0.8,0.0
2019-12-10,花蓮縣,佳心,13.8,9.3,68,0.8,0.0
2019-12-11,花蓮縣,佳心,14.8,11.4,73,0.6,0.0
2019-12-12,花蓮縣,佳心,13.4,11.0,78,0.4,0.0
2019-12-13,花蓮縣,佳心,14.5,11.0,77,0.3,0.0
2019-12-14,花蓮縣,佳心,15.5,12.1,77,0.5,0.0
2019-12-15,花蓮縣,佳心,15.3,13.0,79,0.3,0.0
2019-12-16,花蓮縣,佳心,16.4,11.6,78,0.6,0.0
2019-12-17,花蓮縣,佳心,17.9,14.1,79,0.7,0.0
2019-12-18,花蓮縣,佳心,17.6,14.9,83,0.5,0.0
2019-12-19,花蓮縣,佳心,16.8,13.9,84,0.5,0.0
2019-12-20,花蓮縣,佳心,15.0,14.1,98,0.2,6.5
2019-12-21,花蓮縣,佳心,16.9,14.0,89,0.4,0.0
2019-12-22,花蓮縣,佳心,17.5,15.2,87,0.4,0.0
2019-12-23,花蓮縣,佳心,15.3,12.8,94,0.2,0.0
2019-12-24,花蓮縣,佳心,16.5,13.5,74,0.6,0.0
2019-12-25,花蓮縣,佳心,15.6,13.4,81,0.3,0.0
2019-12-26,花蓮縣,佳心,16.8,13.7,80,0.5,0.0
2019-12-27,花蓮縣,佳心,11.6,10.6,92,0.4,0.5
2019-12-28,花蓮縣,佳心,12.8,10.8,91,0.1,0.0
2019-12-29,花蓮縣,佳心,15.3,13.4,97,0.2,74.5
2019-12-30,花蓮縣,佳心,15.8,14.9,98,0.2,2.5
2019-12-31,花蓮縣,佳心,13.1,11.3,96,0.3,7.0
2019-01-1,花蓮縣,光復,17.5,16.3,92,1.4,0.5
2019-01-2,花蓮縣,光復,17.4,15.9,97,0.5,6.0
2019-01-3,花蓮縣,光復,18.8,16.8,95,0.7,0.5
2019-01-4,花蓮縣,光復,20.8,17.4,92,0.5,0.0
2019-01-5,花蓮縣,光復,21.1,15.9,90,0.7,3.0
2019-01-6,花蓮縣,光復,19.1,17.8,99,0.5,7.0
2019-01-7,花蓮縣,光復,19.7,15.8,91,0.4,0.0
2019-01-8,花蓮縣,光復,19.0,15.5,95,0.7,2.0
2019-01-9,花蓮縣,光復,19.3,17.4,91,1.0,1.0
2019-01-10,花蓮縣,光復,21.0,16.3,88,0.5,0.0
2019-01-11,花蓮縣,光復,22.2,18.7,90,0.6,2.5
2019-01-12,花蓮縣,光復,20.4,17.2,95,0.9,9.5
2019-01-13,花蓮縣,光復,18.8,17.3,97,0.4,4.0
2019-01-14,花蓮縣,光復,18.1,16.3,94,0.4,1.5
2019-01-15,花蓮縣,光復,19.8,16.4,90,0.4,4.0
2019-01-16,花蓮縣,光復,17.7,16.7,98,0.8,6.5
2019-01-17,花蓮縣,光復,17.0,15.6,90,0.6,0.0
2019-01-18,花蓮縣,光復,16.8,14.4,83,0.5,0.5
2019-01-19,花蓮縣,光復,18.0,14.8,79,0.5,0.0
2019-01-20,花蓮縣,光復,17.8,15.9,94,0.8,13.0
2019-01-21,花蓮縣,光復,16.7,15.6,93,0.5,2.5
